wconfid,pctid,x,y,z
3,85,1.035,0.172,-0.176
3,85,1.098,0.055,0.121
3,85,1.223,-0.117,-0.152
3,85,0.996,0.063,-0.176
3,85,0.879,0.004,0.125
3,85,0.973,-0.156,-0.121
3,85,0.98,0.09,-0.187
3,85,0.898,0.023,0.133
3,85,0.992,-0.109,-0.141
3,85,1.004,0.156,-0.184
3,85,0.91,0.035,0.125
3,85,0.98,-0.141,-0.121
3,85,0.902,0.137,-0.152
3,85,0.914,-0.02,0.102
3,85,0.859,-0.066,-0.125
3,85,0.875,0.137,-0.203
3,85,0.922,0.051,0.008
3,85,0.828,-0.012,-0.172
3,85,0.934,0.082,-0.187
3,85,0.961,0.031,-0.004
3,85,1.047,-0.016,-0.27
3,85,0.984,0.012,-0.219
3,85,1.125,-0.043,-0.094
3,85,1.172,-0.012,-0.258
3,85,1.02,0.016,-0.074
3,85,1.023,-0.027,0.012
3,85,0.871,-0.016,-0.152
3,85,0.961,0.086,-0.066
3,85,0.797,0.027,0.098
3,85,0.879,0.023,-0.137
3,85,0.926,0.07,-0.078
3,85,1.074,-0.055,0.098
3,85,0.875,-0.047,-0.145
3,85,0.898,0.078,-0.086
3,85,0.789,0.035,0.07
3,85,0.84,-0.059,-0.145
3,85,0.895,0.152,-0.086
3,85,0.824,0.07,0.063
3,85,0.773,0.07,-0.137
3,85,0.863,0.145,-0.09
3,85,0.797,0.023,0.109
3,85,0.82,-0.051,-0.152
3,85,0.93,0.137,-0.094
3,85,0.836,-0.004,0.051
3,85,0.801,0.074,-0.289
3,85,0.902,0.109,-0.105
3,85,0.781,-0.078,0.07
3,85,0.781,0.016,-0.281
3,85,0.871,0.02,-0.098
3,85,0.762,-0.031,0.066
3,85,0.992,-0.043,-0.289
3,85,0.988,0.191,-0.074
3,85,1.031,-0.027,-0.117
3,85,1.098,-0.043,-0.266
3,85,1.082,0.129,-0.016
3,85,1.066,-0.09,-0.066
3,85,0.91,0.055,-0.145
3,85,0.996,0.133,-0.039
3,85,0.816,-0.148,0.023
3,85,0.914,0.125,-0.148
3,85,0.969,0.215,-0.059
3,85,0.801,-0.176,-0.035
3,85,0.875,0.031,-0.254
3,85,0.945,0.125,-0.086
3,85,0.781,-0.148,-0.156
3,85,1.066,0.125,-0.27
3,85,1.07,0.109,-0.051
3,85,1.187,-0.187,-0.219
3,85,1.055,0.023,-0.246
3,85,1.051,0.074,0.027
3,85,1.18,-0.219,-0.195
3,85,1.062,0.148,-0.187
3,85,1.113,0.004,0.113
3,85,1.187,-0.156,-0.207
3,85,1.066,0.184,-0.191
3,85,1.098,-0.07,0.113
3,85,1.043,-0.082,-0.117
3,85,0.887,0.164,-0.156
3,85,0.848,0.031,0.129
3,85,0.852,-0.055,-0.121
3,85,0.914,0.121,-0.152
3,85,0.785,0.074,0.105
3,85,0.828,0,-0.117
3,85,0.902,0.168,-0.152
3,85,0.926,0.047,0.121
3,85,1,-0.156,-0.129
3,85,0.922,0.125,-0.156
3,85,0.781,-0.02,0.113
3,85,0.855,-0.059,-0.16
3,85,0.879,0.121,-0.211
3,85,0.914,0.055,0.016
3,85,0.887,-0.02,-0.172
3,85,0.926,0.082,-0.187
3,85,0.949,0.035,0.012
3,85,0.941,-0.008,-0.16
3,85,0.887,0.012,-0.23
3,85,0.898,0.004,0.008
3,85,0.945,0.031,-0.152
3,85,0.918,0.078,-0.191
3,85,0.887,-0.039,0.004
3,85,0.938,-0.047,-0.277
3,85,1.008,0.043,-0.227
3,85,1.168,-0.004,-0.086
3,85,1.176,0.109,-0.258
3,85,1.117,0.063,-0.176
3,85,1.234,-0.086,-0.094
3,85,1.004,-0.039,-0.148
3,85,0.91,0.016,-0.066
3,85,0.766,-0.012,0.109
3,85,0.828,-0.07,-0.156
3,85,0.891,0.148,-0.082
3,85,0.828,0.059,0.047
3,85,0.801,0.059,-0.156
3,85,0.918,0.156,-0.094
3,85,0.762,0.02,0.055
3,85,0.773,-0.043,-0.164
3,85,0.949,0.145,-0.09
3,85,0.844,-0.004,0.035
3,85,0.844,0.051,-0.324
3,85,0.902,0.121,-0.109
3,85,0.828,-0.102,0.051
3,85,0.98,0.012,-0.32
3,85,0.883,0.113,-0.098
3,85,0.84,-0.043,0.039
3,85,1.031,-0.031,-0.324
3,85,1.004,0.031,-0.059
3,85,1.129,-0.066,-0.156
3,85,1.035,-0.055,-0.238
3,85,1.055,0.094,-0.02
3,85,0.973,-0.094,-0.035
3,85,0.879,0.047,-0.191
3,85,0.996,0.09,-0.066
3,85,0.77,-0.137,-0.082
3,85,0.973,-0.004,-0.246
3,85,1.027,0.125,-0.035
3,85,1.164,-0.187,-0.199
3,85,1.102,0.082,-0.223
3,85,1.031,0.035,0.066
3,85,1.168,-0.145,-0.172
3,85,1.066,0.109,-0.242
3,85,1.059,-0.086,0.055
3,85,0.93,-0.027,-0.105
3,85,1.012,0.227,-0.18
3,85,0.902,-0.02,0.137
3,85,0.809,-0.078,-0.152
3,85,0.867,0.098,-0.215
3,85,0.793,0.023,0.09
3,85,0.797,-0.141,-0.113
3,85,0.902,0.152,-0.219
3,85,0.82,0.082,-0.031
3,85,1.008,-0.016,-0.187
3,85,1.016,0.156,-0.219
3,85,0.922,-0.023,-0.098
3,85,1.148,0.027,-0.297
3,85,1.078,0.148,-0.152
3,85,1.246,-0.148,-0.063
3,85,0.953,-0.074,-0.219
3,85,0.879,0.047,-0.078
3,85,1.008,-0.063,0.109
3,85,0.809,-0.047,-0.145
3,85,0.941,0.133,-0.094
3,85,0.727,-0.012,0.035
3,85,0.906,-0.047,-0.332
3,85,0.973,0.02,-0.102
3,85,1.141,-0.164,-0.16
3,85,1.164,0.004,-0.309
3,85,1.133,0.133,-0.059
3,85,1.254,-0.129,-0.137
3,85,0.984,-0.125,-0.121
3,85,1.004,0.199,-0.016
3,85,0.738,-0.055,0.012
3,85,0.973,-0.031,-0.207
3,85,0.906,0.07,-0.074
3,85,0.945,-0.141,-0.078
3,85,1.016,0.109,-0.254
3,85,1.035,0.074,-0.078
3,85,1.176,-0.238,-0.223
3,85,1.031,0.184,-0.211
3,85,1.098,-0.031,-0.004
3,85,0.875,-0.148,-0.109
3,85,0.922,0.094,-0.152
3,85,0.836,0.035,0.148
3,85,0.875,-0.098,-0.113
3,85,0.898,0.117,-0.152
3,85,0.824,-0.008,0.063
3,85,0.867,0.02,-0.137
3,85,0.883,0.141,-0.164
3,85,0.813,-0.039,0.074
3,85,0.871,-0.105,-0.211
3,85,0.914,0.156,-0.23
3,85,1.031,0.02,-0.043
3,85,0.98,0.016,-0.281
3,85,0.957,0.086,-0.215
3,85,1.059,0.023,-0.047
3,85,1.148,0.027,-0.301
3,85,1.047,0.008,-0.23
3,85,1.008,-0.023,-0.105
3,85,1.102,0.055,-0.309
3,85,1.141,0.129,-0.133
3,85,1.273,-0.023,-0.074
3,85,0.891,-0.023,-0.199
3,85,0.902,0.125,-0.066
3,85,0.93,0.027,0.086
3,85,0.902,-0.07,-0.121
3,85,0.887,0.098,-0.086
3,85,0.727,-0.047,0.098
3,85,0.816,-0.051,-0.242
3,85,0.938,0.102,-0.102
3,85,0.957,-0.066,-0.043
3,85,1.078,0.031,-0.309
3,85,1.051,0.047,-0.09
3,85,1.254,-0.164,-0.187
3,85,1.125,-0.023,-0.211
3,85,1.031,0.059,-0.039
3,85,0.816,-0.051,0.035
3,85,0.973,0.02,-0.129
3,85,1.027,0.086,-0.031
3,85,0.824,-0.152,0.031
3,85,0.922,0.113,-0.125
3,85,0.996,0.23,-0.047
3,85,0.805,-0.027,-0.012
3,85,0.855,0.039,-0.246
3,85,0.938,0.094,-0.09
3,85,0.785,-0.113,-0.168
3,85,1.07,0.125,-0.266
3,85,1.055,0.148,-0.055
3,85,1.082,-0.18,-0.207
3,85,1.039,0.008,-0.262
3,85,1.078,0.07,0.023
3,85,1.191,-0.219,-0.207
3,85,1.047,0.074,-0.195
3,85,1.129,-0.004,0.008
3,85,1.074,-0.051,-0.109
3,85,1.07,0.066,-0.152
3,85,0.91,-0.078,0.102
3,85,0.789,-0.063,-0.117
3,85,0.887,0.063,-0.199
3,85,0.84,0.051,0.008
3,85,0.848,-0.063,-0.105
3,85,0.848,0.074,-0.195
3,85,0.887,-0.039,0.004
3,85,0.914,-0.109,-0.254
3,85,1.012,0.176,-0.211
3,85,1.184,-0.039,-0.102
3,85,1.137,-0.039,-0.242
3,85,1.09,0.121,-0.074
3,85,1.035,0.023,0.016
3,85,1.133,-0.027,-0.238
3,85,1.051,0.137,-0.098
3,85,1.055,-0.059,0.027
3,85,0.813,-0.086,-0.156
3,85,0.867,0.008,-0.051
3,85,0.762,0.051,0.121
3,85,0.789,-0.035,-0.148
3,85,0.879,0.094,-0.082
3,85,0.781,0.078,0.109
3,85,0.82,-0.008,-0.156
3,85,0.883,0.098,-0.098
3,85,0.813,-0.09,0.047
3,85,0.824,-0.012,-0.316
3,85,1.023,0.16,-0.109
3,85,1.172,-0.121,-0.148
3,85,1.125,-0.047,-0.344
3,85,1.074,0.152,-0.047
3,85,1.207,-0.051,0.027
3,85,1.059,-0.012,-0.141
3,85,0.961,0.074,-0.023
3,85,0.73,-0.074,0.023
3,85,0.902,0.102,-0.195
3,85,0.965,0.129,-0.031
3,85,0.781,-0.086,0.008
3,85,0.914,0.125,-0.184
3,85,0.961,0.184,-0.07
3,85,0.758,-0.074,0.016
3,85,0.887,0.125,-0.203
3,85,0.949,0.09,-0.086
3,85,0.766,-0.187,-0.105
3,85,0.965,0.02,-0.25
3,85,1.043,0.094,-0.086
3,85,1.207,-0.121,-0.219
3,85,1.117,0.047,-0.258
3,85,1.09,0.027,-0.023
3,85,1.113,-0.16,-0.141
3,85,1.059,0.152,-0.211
3,85,1.02,0.059,0.07
3,85,1.113,-0.09,-0.148
3,85,1.102,0.125,-0.164
3,85,1.047,0.008,0.137
3,85,1.16,-0.07,-0.137
3,85,0.938,0.094,-0.16
3,85,0.969,0.008,0.129
3,85,1.137,-0.156,-0.105
3,85,0.898,0.051,-0.164
3,85,0.813,0.059,0.141
3,85,0.848,-0.09,-0.121
3,85,0.91,0.109,-0.172
3,85,0.824,0.051,0.125
3,85,0.848,-0.121,-0.098
3,85,0.859,0.141,-0.18
3,85,0.816,0.113,0.051
3,85,0.836,-0.031,-0.133
3,85,0.879,0.063,-0.184
3,85,0.777,-0.047,0.051
3,85,0.836,-0.055,-0.227
3,85,0.98,0.082,-0.223
3,85,1.09,-0.004,-0.047
3,85,1.156,0.012,-0.277
3,85,1.062,0.031,-0.211
3,85,1.234,-0.051,-0.113
3,85,1.078,-0.074,-0.195
3,85,0.918,-0.02,-0.066
3,85,0.805,0.004,0.094
3,85,0.859,-0.035,-0.125
3,85,0.898,0.102,-0.078
3,85,0.754,0.02,0.082
3,85,0.793,0.051,-0.125
3,85,0.977,0.086,-0.082
3,85,0.918,0.039,0.086
3,85,0.879,0.012,-0.172
3,85,0.984,0.094,-0.055
3,85,0.871,0.059,0.074
3,85,0.891,0.004,-0.172
3,85,1.051,0.105,-0.066
3,85,1.109,-0.012,-0.031
3,85,0.797,-0.066,-0.156
3,85,0.832,0.008,-0.117
3,85,0.75,0.043,0.098
3,85,0.773,-0.086,-0.125
3,85,0.973,0.129,-0.098
3,85,0.777,0.074,-0.059
3,85,0.957,0.016,-0.23
3,85,0.949,0.121,-0.121
3,85,0.973,-0.148,-0.063
3,85,1.07,-0.035,-0.348
3,85,1.094,0.086,-0.066
3,85,1.121,-0.145,-0.074
3,85,0.957,-0.039,-0.195
3,85,0.961,0.176,-0.047
3,85,0.859,-0.199,-0.004
3,85,0.852,0.066,-0.242
3,85,0.902,0.148,-0.078
3,85,1.059,-0.152,-0.145
3,85,1.023,0.082,-0.277
3,85,1.012,0.074,-0.074
3,85,1.207,-0.16,-0.219
3,85,1.113,0.113,-0.211
3,85,1.113,0.074,0.016
3,85,1.234,-0.137,-0.195
3,85,1.051,0.078,-0.207
3,85,1.094,0.012,0.109
3,85,1.238,-0.105,-0.145
3,85,1.027,0.121,-0.211
3,85,0.969,-0.016,0.102
3,85,1.082,-0.125,-0.094
3,85,0.938,0.164,-0.152
3,85,0.828,-0.02,0.137
3,85,0.883,-0.078,-0.156
3,85,0.84,0.09,-0.195
3,85,0.832,0.043,0.047
3,85,0.824,-0.125,-0.137
3,85,0.859,0.105,-0.207
3,85,0.859,0.07,0.043
3,85,0.816,-0.035,-0.145
3,85,0.938,0.094,-0.238
3,85,0.883,0.047,-0.051
3,85,1.031,-0.012,-0.234
3,85,1.105,0.156,-0.203
3,85,1.023,-0.039,-0.105
3,85,1.078,0.016,-0.293
3,85,1.055,0.012,-0.121
3,85,1.266,-0.039,-0.043
3,85,0.887,0.031,-0.176
3,85,1.016,0.09,-0.051
3,85,0.879,0.031,0.066
3,85,0.91,0.023,-0.172
3,85,1.078,0.082,-0.07
3,85,1.137,-0.004,-0.043
3,85,0.789,-0.051,-0.145
3,85,0.859,0.047,-0.117
3,85,0.762,0.059,0.105
3,85,0.781,-0.086,-0.121
3,85,0.867,0.086,-0.098
3,85,0.75,0.074,-0.043
3,85,0.918,-0.039,-0.227
3,85,1.059,0.152,-0.086
3,85,0.926,-0.133,-0.184
3,85,1.148,-0.066,-0.297
3,85,1.02,0.148,-0.023
3,85,1.172,-0.137,0.004
3,85,0.98,0.004,-0.184
3,85,1.039,0.187,-0.027
3,85,0.863,-0.082,0.027
3,85,1.039,0.016,-0.152
3,85,1.074,0.156,-0.035
3,85,0.852,-0.047,0.008
3,85,0.867,-0.059,-0.141
3,85,0.914,0.117,-0.035
3,85,0.824,-0.066,0
3,85,0.941,0.113,-0.219
3,85,0.945,0.094,-0.09
3,85,0.781,-0.102,-0.012
3,85,0.961,0.031,-0.277
3,85,1.062,0.059,-0.066
3,85,1.008,-0.195,-0.195
3,85,1.105,0.141,-0.262
3,85,1.117,-0.066,0.023
3,85,1.219,-0.109,-0.164
3,85,1.047,0.137,-0.195
3,85,0.984,0.051,0.117
3,85,1.066,-0.141,-0.121
3,85,1.07,0.172,-0.164
3,85,0.973,0.102,0.109
3,85,1.07,-0.051,-0.129
3,85,0.93,0.082,-0.172
3,85,0.992,-0.008,0.133
3,85,0.84,-0.078,-0.141
3,85,0.883,0.102,-0.172
3,85,0.809,0.02,0.012
3,85,0.816,-0.152,-0.152
3,85,0.867,0.164,-0.176
3,85,0.848,-0.023,0
3,85,0.934,-0.094,-0.203
3,85,0.941,0.133,-0.238
3,85,1.102,-0.023,-0.07
3,85,1.195,0.059,-0.273
3,85,1.047,0.176,-0.184
3,85,1.223,-0.16,-0.102
3,85,1.035,0.02,-0.16
3,85,1.09,0.125,-0.082
3,85,1.121,0.016,0
3,85,1.07,0.031,-0.262
3,85,1.121,0.109,-0.102
3,85,1.242,0.016,-0.023
3,85,1.066,-0.016,-0.273
3,85,0.887,0.004,-0.07
3,85,1.105,0.012,0.098
3,85,1.051,-0.102,-0.18
3,85,0.918,0,-0.059
3,85,0.816,0.047,0.102
3,85,0.82,-0.063,-0.168
3,85,0.906,0.059,-0.082
3,85,0.84,0.078,0.09
3,85,0.863,-0.039,-0.16
3,85,0.867,0.074,-0.102
3,85,0.852,0.035,0.063
3,85,0.871,-0.016,-0.172
3,85,0.836,0.008,-0.086
3,85,0.777,-0.008,0.055
3,85,0.777,-0.07,-0.289
3,85,1.027,0.18,-0.102
3,85,1.074,-0.066,-0.125
3,85,1.098,-0.098,-0.27
3,85,1.105,0.137,-0.043
3,85,1.027,-0.098,-0.066
3,85,0.914,-0.09,-0.137
3,85,0.953,0.117,-0.059
3,85,0.824,-0.121,-0.07
3,85,0.895,-0.031,-0.227
3,85,1.09,0.121,-0.043
3,85,1.109,-0.137,-0.18
3,85,1.074,0.035,-0.238
3,85,1.051,0.066,0.063
3,85,1.191,-0.199,-0.156
3,85,1.062,0.086,-0.18
3,85,1.09,-0.02,0.051
3,85,1.023,-0.016,-0.125
3,85,1.043,0.063,-0.16
3,85,0.867,-0.074,0.113
3,85,0.809,-0.078,-0.129
3,85,0.875,0.07,-0.203
3,85,0.84,0.066,-0.008
3,85,0.902,0.008,-0.18
3,85,0.84,0.078,-0.195
3,85,0.809,-0.063,-0.008
3,85,1.082,-0.02,-0.227
3,85,1.113,0.031,-0.187
3,85,1.168,-0.07,-0.086
3,85,1.012,0,-0.246
3,85,1.086,0.105,-0.09
3,85,1.039,0.039,0
3,85,1.133,-0.043,-0.254
3,85,1.066,0.137,-0.094
3,85,1.09,-0.051,0.004
3,85,0.844,-0.086,-0.172
3,85,0.887,-0.012,-0.063
3,85,0.805,-0.043,0.047
3,85,0.824,0.016,-0.289
3,85,0.914,0.113,-0.102
3,85,0.809,-0.023,0.039
3,85,0.949,-0.094,-0.281
3,85,0.949,0.141,-0.07
3,85,1.059,-0.035,-0.129
3,85,1.047,-0.105,-0.277
3,85,1.047,0.098,-0.016
3,85,1.074,-0.098,-0.039
3,85,0.836,-0.02,-0.18
3,85,0.891,0.074,-0.047
3,85,0.859,-0.063,-0.063
3,85,1.004,-0.008,-0.266
3,85,1.059,0.098,-0.051
3,85,1.234,-0.078,-0.168
3,85,1.156,0.07,-0.199
3,85,1.055,0.047,0.121
3,85,1.258,-0.098,-0.16
3,85,0.973,0.09,-0.199
3,85,1.07,0.105,0.125
3,85,1.207,-0.063,-0.133
3,85,1.031,0.172,-0.195
3,85,0.918,0.02,0.133
3,85,1.027,-0.059,-0.129
3,85,1.051,0.133,-0.152
3,85,0.867,0.082,0.113
3,85,1.008,-0.016,-0.129
3,85,0.895,0.047,-0.16
3,85,0.891,-0.059,0.098
3,85,0.797,-0.094,-0.152
3,85,0.891,0.074,-0.215
3,85,0.82,-0.059,-0.008
3,85,1.062,-0.035,-0.266
3,85,1.109,0.184,-0.176
3,85,1.176,-0.004,-0.074
3,85,0.984,-0.09,-0.25
3,85,1.043,0.074,-0.086
3,85,1.035,0.031,0.102
3,85,1,-0.012,-0.242
3,85,0.895,0.008,-0.063
3,85,0.762,-0.016,0.109
3,85,0.805,0.016,-0.156
3,85,0.887,0.012,-0.078
3,85,0.762,-0.031,0.109
3,85,0.801,0.051,-0.16
3,85,0.859,-0.023,-0.09
3,85,0.859,-0.039,0.023
3,85,0.957,0.016,-0.309
3,85,0.922,0.023,-0.098
3,85,0.859,-0.012,0.008
3,85,0.977,-0.102,-0.309
3,85,0.957,0.113,-0.063
3,85,1.117,-0.047,-0.145
3,85,1,-0.121,-0.258
3,85,1.023,0.18,-0.02
3,85,1.023,-0.105,-0.012
3,85,0.824,-0.039,-0.187
3,85,0.891,0.145,-0.086
3,85,0.887,-0.09,-0.07
3,85,1.039,-0.016,-0.266
3,85,1.047,0.086,0.07
3,85,1.102,-0.238,-0.168
3,85,1.141,0.156,-0.227
3,85,1.031,0.047,0.066
3,85,1.133,-0.07,-0.148
3,85,1.117,0.168,-0.23
3,85,1.035,-0.109,0.059
3,85,0.914,-0.074,-0.137
3,85,0.98,0.156,-0.18
3,85,0.871,0.039,0.137
3,85,0.953,-0.074,-0.129
3,85,0.977,0.098,-0.16
3,85,0.824,0.094,0.125
3,85,0.938,-0.004,-0.133
3,85,0.887,0.035,-0.156
3,85,0.859,0.016,0.07
3,85,0.961,-0.086,-0.152
3,85,0.875,0.086,-0.16
3,85,0.828,0.031,0.078
3,85,0.809,-0.137,-0.137
3,85,0.891,0.074,-0.215
3,85,0.836,0.082,0.059
3,85,0.813,-0.027,-0.148
3,85,0.902,0.094,-0.227
3,85,0.883,0.051,-0.039
3,85,0.965,-0.02,-0.211
3,85,1.105,0.141,-0.219
3,85,0.996,-0.043,-0.105
3,85,1.117,0.016,-0.301
3,85,1.062,0.035,-0.125
3,85,1.23,-0.043,-0.051
3,85,0.953,0.047,-0.203
3,85,1.035,0.09,-0.051
3,85,0.922,0.012,0.047
3,85,1.074,0.023,-0.203
3,85,1.098,0.098,-0.078
3,85,1.172,0,-0.039
3,85,0.93,0.004,-0.211
3,85,0.977,0,-0.063
3,85,1.191,0.016,0.063
3,85,1.082,-0.023,-0.297
3,85,0.965,0.008,-0.074
3,85,0.898,-0.043,0.07
3,85,0.934,-0.078,-0.141
3,85,0.887,0.125,-0.078
3,85,0.801,0.008,0.098
3,85,0.816,-0.035,-0.113
3,85,0.902,0.098,-0.074
3,85,0.773,0.012,0.094
3,85,0.785,0.047,-0.129
3,85,0.867,0.07,-0.09
3,85,0.941,0.039,0.105
3,85,0.922,0.016,-0.133
3,85,1,0.086,-0.055
3,85,0.902,0.047,0.055
3,85,0.949,0.008,-0.195
3,85,1.066,0.105,-0.074
3,85,1.141,-0.008,0.078
3,85,0.922,0.023,-0.195
3,85,1.02,0.051,-0.059
3,85,1.184,-0.012,0.066
3,85,0.945,0.012,-0.121
3,85,0.973,0.039,-0.078
3,85,0.859,-0.07,0.074
3,85,0.758,-0.008,-0.141
3,85,0.887,0.109,-0.078
3,85,0.797,0.055,0.098
3,85,0.813,-0.047,-0.125
3,85,0.914,0.02,-0.113
3,85,0.766,0.047,0.082
3,85,0.781,0.066,-0.137
3,85,0.895,0.117,-0.098
3,85,0.77,-0.023,0.086
3,85,0.805,-0.039,-0.23
3,85,0.922,0.066,-0.102
3,85,0.953,-0.074,-0.055
3,85,1.094,0.043,-0.328
3,85,1.07,0.07,-0.09
3,85,1.223,-0.168,-0.176
3,85,1.117,-0.059,-0.187
3,85,1.062,0.094,-0.035
3,85,0.828,-0.059,0.004
3,85,1.02,-0.02,-0.125
3,85,0.93,0.148,-0.023
3,85,0.809,-0.047,-0.027
3,85,0.914,0.023,-0.25
3,85,0.953,0.035,-0.094
3,85,0.949,-0.191,-0.125
3,85,1,0.055,-0.246
3,85,1.07,0.074,0
3,85,0.98,-0.164,-0.148
3,85,1.078,0.066,-0.258
3,85,1.051,-0.102,0.012
3,85,1.203,-0.176,-0.141
3,85,1.09,0.207,-0.207
3,85,1.031,0.004,0.098
3,85,1.152,-0.063,-0.141
3,85,1.117,0.172,-0.207
3,85,0.961,0.078,0.102
3,85,1.145,-0.039,-0.129
3,85,1.102,0.043,-0.16
3,85,0.973,-0.078,0.102
3,85,0.855,-0.086,-0.129
3,85,0.922,0.082,-0.172
3,85,0.848,0.043,0.027
3,85,0.875,-0.094,-0.109
3,85,0.824,0.129,-0.18
3,85,0.82,-0.051,0.039
3,85,0.859,-0.098,-0.211
3,85,0.926,0.16,-0.207
3,85,1.066,0,-0.07
3,85,1.012,0.02,-0.285
3,85,0.965,0.094,-0.23
3,85,1.07,-0.039,-0.051
3,85,1.129,-0.008,-0.301
3,85,1.094,0.156,-0.125
3,85,1.172,-0.066,-0.035
3,85,0.91,0.059,-0.137
3,85,0.934,0,-0.066
3,85,0.895,0.02,0.074
3,85,0.875,-0.035,-0.195
3,85,0.965,0.074,-0.078
3,85,0.91,0.059,0.07
3,85,0.922,-0.059,-0.199
3,85,0.855,0.059,-0.09
3,85,0.934,-0.051,0.102
3,85,0.797,-0.059,-0.145
3,85,0.977,0.152,-0.105
3,85,0.973,-0.078,-0.051
3,85,1.043,0,-0.344
3,85,1.004,0.012,-0.086
3,85,1.223,-0.148,-0.168
3,85,1.172,0.012,-0.215
3,85,1.129,0.133,-0.047
3,85,1.207,-0.133,-0.098
3,85,0.965,-0.117,-0.121
3,85,0.98,0.176,-0.027
3,85,0.773,-0.07,-0.008
3,85,0.828,-0.039,-0.254
3,85,1.055,0.168,-0.078
3,85,1.203,-0.168,-0.215
3,85,1.059,0,-0.262
3,85,1.078,0.047,0.02
3,85,1.184,-0.23,-0.187
3,85,1.051,0.18,-0.211
3,85,1.121,-0.059,0.02
3,85,1.137,-0.043,-0.141
3,85,0.91,0.047,-0.164
3,85,1,-0.066,0.137
3,85,0.852,-0.094,-0.129
3,85,0.871,0.094,-0.16
3,85,0.828,-0.035,0.023
3,85,0.855,0.008,-0.16
3,85,0.848,0.137,-0.184
3,85,0.832,-0.047,0.035
3,85,0.871,-0.063,-0.199
3,85,0.918,0.164,-0.223
3,85,1.051,0.012,-0.066
3,85,1.156,-0.012,-0.273
3,85,1.031,0.148,-0.195
3,85,1.211,-0.141,-0.094
3,85,1.074,-0.016,-0.199
3,85,0.965,0,-0.078
3,85,0.883,-0.039,0.074
3,85,0.762,0.043,-0.133
3,85,0.941,-0.02,-0.078
3,85,0.801,0.012,0.098
3,85,0.824,-0.043,-0.125
3,85,0.902,0.027,-0.105
3,85,0.77,0.012,0.09
3,85,0.785,0.047,-0.125
3,85,0.887,0.078,-0.09
3,85,0.746,-0.055,0.098
3,85,0.797,-0.055,-0.207
3,85,0.957,0.133,-0.094
3,85,0.949,-0.07,-0.043
3,85,1.039,0.023,-0.324
3,85,1.023,0.02,-0.09
3,85,1.219,-0.152,-0.172
3,85,1.164,-0.051,-0.215
3,85,1.023,0.039,-0.031
3,85,0.863,-0.039,0.008
3,85,0.973,0.047,-0.125
3,85,1.008,0.078,-0.027
3,85,0.887,-0.125,0.012
3,85,0.945,0.105,-0.129
3,85,1.016,0.234,-0.047
3,85,0.863,-0.012,-0.023
3,85,0.832,0.027,-0.234
3,85,0.914,0.109,-0.086
3,85,0.758,-0.117,-0.121
3,85,1.035,0.113,-0.254
3,85,1.035,0.145,-0.078
3,85,0.977,-0.195,-0.203
3,85,1.066,0.027,-0.266
3,85,1.066,0.078,0.02
3,85,1.168,-0.223,-0.184
3,85,1.07,0.098,-0.203
3,85,1.133,-0.004,-0.004
3,85,0.852,-0.137,-0.113
3,85,0.926,0.063,-0.187
3,85,0.82,0.105,0.125
3,85,0.867,-0.031,-0.125
3,85,0.934,0.059,-0.176
3,85,0.871,0.012,0.027
3,85,0.914,-0.027,-0.113
3,85,0.828,0.094,-0.184
3,85,0.832,-0.004,0.031
3,85,0.816,-0.152,-0.215
3,85,0.945,0.148,-0.211
3,85,1.062,-0.055,-0.066
3,85,1.105,-0.078,-0.285
3,85,1.137,0.098,-0.117
3,85,1.145,-0.023,-0.051
3,85,0.871,-0.039,-0.195
3,85,0.902,0.109,-0.078
3,85,0.91,0.016,0.078
3,85,0.91,0.043,-0.117
3,85,0.973,0.074,-0.047
3,85,0.91,0.051,0.082
3,85,0.906,0.016,-0.187
3,85,1,0.094,-0.055
3,85,1.129,-0.07,0.066
3,85,0.926,0.004,-0.187
3,85,1.004,0.098,-0.07
3,85,0.906,-0.027,0.07
3,85,0.898,-0.059,-0.148
3,85,0.848,0.02,-0.086
3,85,0.773,0.051,0.094
3,85,0.754,-0.086,-0.125
3,85,0.844,0.098,-0.102
3,85,0.785,0.074,0.094
3,85,0.758,0.012,-0.141
3,85,0.898,0.109,-0.078
3,85,0.871,0.047,0.098
3,85,0.891,-0.039,-0.125
3,85,0.898,0.141,-0.082
3,85,0.766,0.051,0.082
3,85,0.781,0.07,-0.133
3,85,0.941,0.117,-0.09
3,85,0.887,0.043,0.078
3,85,0.887,-0.027,-0.187
3,85,0.883,0.047,-0.082
3,85,0.891,-0.008,0.082
3,85,0.777,0,-0.117
3,85,0.859,0.043,-0.09
3,85,0.738,-0.039,0.105
3,85,0.777,0.063,-0.223
3,85,0.824,-0.008,-0.086
3,85,0.965,-0.09,-0.051
3,85,1.047,-0.023,-0.297
3,85,1.102,0.16,-0.055
3,85,1.184,-0.047,-0.09
3,85,0.977,-0.078,-0.137
3,85,0.961,0.227,-0.043
3,85,0.801,-0.152,-0.023
3,85,0.852,0.047,-0.227
3,85,0.918,0.09,-0.082
3,85,0.961,-0.141,-0.125
3,85,1.047,0.133,-0.266
3,85,1.039,0.168,-0.082
3,85,1.195,-0.191,-0.199
3,85,1.055,0.219,-0.215
3,85,1.066,0.066,0.016
3,85,1.176,-0.234,-0.187
3,85,1.121,0.16,-0.203
3,85,1.137,0.063,0.09
3,85,1.184,-0.176,-0.145
3,90,1.086,-0.043,-0.223
