wconfid,pctid,x,y,z
2,95,0.742,-0.371,0.395
2,95,0.898,0.027,-1.098
2,95,0.816,0.965,0.273
2,95,1.242,-0.328,0.445
2,95,1.027,0.059,-0.93
2,95,0.852,0.813,-0.055
2,95,1.266,-0.516,0.52
2,95,1.312,-0.055,-1.309
2,95,0.668,0.715,-0.023
2,95,1.25,-0.621,0.512
2,95,1.594,0.113,-0.672
2,95,1.508,1.195,0.184
2,95,1.383,-0.52,0.695
2,95,0.414,0.152,-1.387
2,95,0.816,0.75,-0.105
2,95,1.359,-0.465,0.422
2,95,1.227,-0.168,-1.547
2,95,0.633,0.848,0.223
2,95,1.211,-0.543,0.305
2,95,0.52,-0.031,-1.199
2,95,0.598,0.883,0.176
2,95,0.859,-0.465,0.383
2,95,0.961,-0.312,-0.84
2,95,0.633,0.852,0.676
2,95,1.836,-0.734,0.316
2,95,0.816,-0.254,-1.035
2,95,1.164,0.617,0.359
2,95,1.77,-0.645,1.133
2,95,1.934,0.168,-1.59
2,95,0.852,1.715,1.094
2,95,1.246,-0.688,0.758
2,95,0.863,-0.125,-1.152
2,95,1.367,0.473,0.746
2,95,1.016,-0.293,-0.457
2,95,0.93,0.242,-1.391
2,95,1.172,-1.027,1.074
2,95,-1.285,-1.293,1.902
2,95,3.012,0.637,-2.305
2,95,0.664,0.164,-0.176
2,95,-1.211,0.652,2.09
2,95,0.453,0.285,-0.781
2,95,2.176,-0.406,0.215
2,95,2.922,-0.766,-0.855
2,95,2.832,4.008,-0.516
2,95,1.289,0.352,0.598
2,95,0.883,-0.234,-0.223
2,95,3.223,5.352,-1.473
2,95,0.594,-1.215,2.891
2,95,1.66,-0.055,0.109
2,95,1.328,4.973,-0.676
2,95,0.137,-0.438,1.594
2,95,0.969,-1.129,0.516
2,95,1.328,0.953,-0.324
2,95,1.359,-0.199,1.328
2,95,1.254,-1.305,-1.645
2,95,-1.359,-0.035,-1.383
2,95,1.309,-0.551,0.559
2,95,-0.078,0.512,-0.664
2,95,2.902,2.09,-0.258
2,95,-3.984,-1.391,1.879
2,95,2.809,-2.508,-1.043
2,95,1.102,4.363,1.09
2,95,1.656,-0.242,0.32
2,95,0.535,-0.84,-1.277
2,95,0.008,0.395,0.207
2,95,-6.223,-1.23,0.203
2,95,0.09,-0.285,-0.574
2,95,1.363,1.684,0.211
2,95,0.844,-1.816,1.793
2,95,0.363,-0.055,-1.629
2,95,1.937,1.453,0.828
2,95,-0.707,0.727,1.57
2,95,0.934,0.133,-2.105
2,95,0.344,4.57,1.582
2,95,4.285,-3.293,-0.016
2,95,-0.746,-0.625,-0.902
2,95,-0.063,0.332,0.199
2,95,-2.141,-1.363,0.492
2,95,-0.648,-1.195,-1.477
2,95,-0.375,-1.312,0.219
2,95,0.129,-0.195,0.129
2,95,0.738,-0.242,-0.461
2,95,1.871,0.57,0.891
2,95,1.02,0.66,0.773
2,95,1.832,0.348,-0.617
2,95,3.406,-1.48,0.418
2,95,-0.922,0.402,3.176
2,95,0.988,-0.543,-0.414
2,95,1.125,0.359,1.012
2,95,4.121,-1.594,-0.949
2,95,0.77,0.609,-0.418
2,95,0.84,-0.309,0.992
2,95,2.168,-0.195,-0.23
2,95,-0.469,-0.055,-1.746
2,95,3.184,0.57,0.551
2,95,0.367,-1.215,-0.523
2,95,-0.527,0.742,-0.629
2,95,2.434,-0.32,1.363
2,95,0.473,0.074,-0.414
2,95,0.344,1.715,-0.527
2,95,0.18,-0.133,1.133
2,95,0.57,0.305,-0.98
2,95,0.695,0.953,-0.855
2,95,-0.391,-1.004,2.527
2,95,0.715,-1.504,-0.133
2,95,-1.102,0.617,-0.633
2,95,3.707,-1.934,-2.152
2,95,1.34,-0.902,-0.563
2,95,3.379,2.172,0.598
2,95,4.109,-1.266,0.449
2,95,0.82,-0.758,-0.633
2,95,0.309,1.059,0.063
2,95,0.695,-0.004,1.383
2,95,1.016,0.25,-1.168
2,95,0.406,0.652,-0.047
2,95,1.121,-0.863,0.863
2,95,3.02,-0.301,1.02
2,95,2.383,0.57,-0.359
2,95,1.504,-0.207,0.844
2,95,0.648,-2.984,-1.035
2,95,1.043,1.016,0.262
2,95,1.328,-0.332,0.914
2,95,1.277,-0.137,-1.488
2,95,1.52,1.246,-0.059
2,95,1.512,-0.574,0.645
2,95,2.543,0.336,-1.449
2,95,0.633,0.82,-0.145
2,95,1.879,-0.449,0.844
2,95,0.211,0.109,-0.965
2,95,1.094,0.871,-0.258
2,95,0.734,-0.703,1.266
2,95,0.785,-0.332,-1.258
2,95,0.277,1.328,0.605
2,95,1.508,-0.719,0.273
2,95,-1.918,-0.371,-1.219
2,95,0.234,7.02,3.793
2,95,-4.461,-1.781,-0.305
2,95,2.52,1.027,-0.934
2,95,1.723,0.773,-0.355
2,95,3.625,-1.809,-0.141
2,95,4.031,0.574,-1.457
2,95,-0.258,-0.918,-1.105
2,95,3.375,-0.727,-2.199
2,95,0.297,4.914,0.285
2,95,0.926,0.84,1.195
2,95,0.707,0.387,0.621
2,95,1.363,-1.277,-1.27
2,95,0.375,0.035,0.988
2,95,-1.219,-0.094,0.004
2,95,1.715,2.094,-0.359
2,95,0.48,2.551,1.082
2,95,2.934,0.344,-0.145
2,95,0.934,0.195,-0.57
2,95,1.582,0.371,0.094
2,95,0.156,-0.512,2.809
2,95,3.312,-0.168,-0.379
2,95,3.945,-0.645,0.566
2,95,0.488,-0.293,0.375
2,95,1.234,0.082,-1.004
2,95,4.465,1.059,0.254
2,95,1.863,-0.312,-0.457
2,95,1.863,0.91,-0.34
2,95,0.652,2.652,0.102
2,95,0.672,-1.219,0.16
2,95,1.676,-0.426,-0.695
2,95,0.48,0.934,1.344
2,95,0.941,-1.379,0.09
2,95,1.855,0.488,-1.145
2,95,0.664,0.328,-0.668
2,95,2.469,-0.387,-0.961
2,95,0.652,1.066,-0.066
2,95,1.816,0.187,0.121
2,95,0.723,-1.055,-1.301
2,95,0.793,0.652,-1.422
2,95,0.254,0.109,1.066
2,95,2.523,-0.816,-0.563
2,95,-0.129,1.301,-0.703
2,95,1.367,-0.078,0.566
2,95,1.379,0.23,-0.207
2,95,1.543,0.348,-0.875
2,95,1.078,0.578,0.066
2,95,1.66,-0.898,-0.797
2,95,2.184,1.492,-0.223
2,95,2.254,-1.332,1.887
2,95,-0.242,-0.074,0.027
2,95,0.43,0.563,-0.641
2,95,1.5,-0.645,-0.063
2,95,0.039,-0.594,-0.285
2,95,0.613,0.41,-0.887
2,95,4.18,-2.109,1.531
2,95,1.629,1.176,-0.582
2,95,1,0.559,-0.988
2,95,1.766,-0.566,-0.184
2,95,0.898,-0.508,-1.715
2,95,0.957,0.723,0.184
2,95,-2.602,-1.477,0.41
2,95,-2.684,-1.492,-1.867
2,95,1.211,1.363,0.5
2,95,3.328,-2.641,0.656
2,95,0.949,-0.781,-1.305
2,95,1.133,1.254,0.359
2,95,-1.816,0.016,1.09
2,95,2.918,-0.754,1.113
2,95,2.871,5.09,1.668
2,95,2.059,-1.16,0.781
2,95,-0.848,-1.133,-1.242
2,95,0.316,0.715,0.273
2,95,0.426,-2.473,0.008
2,95,0.258,0.156,-1.441
2,95,0.965,4.184,2.48
2,95,1.027,-0.398,-0.043
2,95,-1.332,-0.789,-0.27
2,95,3.465,0.379,-0.168
2,95,1.449,-1.191,-0.301
2,95,3.137,-0.621,-0.949
2,95,-0.988,-0.379,2.027
2,95,1.215,0.172,-1.156
2,95,-0.727,0.141,-1.141
2,95,2.555,0.883,0.234
2,95,1.859,-0.559,-0.27
2,95,4.59,-1.547,0.465
2,95,1.047,-0.266,3.117
2,95,4.977,0.41,-2.012
2,95,0.832,0.91,-1.117
2,95,3.277,0.238,1.418
2,95,2.668,-1.031,-0.508
2,95,0.672,0.324,1.129
2,95,3.055,0.586,2.375
2,95,2.004,1.434,1.437
2,95,-0.535,-0.043,-1.227
2,95,1.359,0.039,1.109
2,95,0.875,-0.887,0.129
2,95,1.801,0.406,-0.641
2,95,0.523,-0.145,1.547
2,95,0.57,-0.688,0.758
2,95,0.77,0.801,-1.125
2,95,0.727,0.297,1.02
2,95,1.621,-0.277,0.078
2,95,2.973,0.035,-0.918
2,95,-2.332,0.109,-0.078
2,95,2.094,-0.555,-0.414
2,95,1.191,2.07,-0.187
2,95,1.527,0.125,0.32
2,95,0.719,-0.52,0.355
2,95,1.254,-0.668,-0.98
2,95,0.242,-0.168,2.281
2,95,3.629,-0.656,0.121
2,95,-0.391,2.098,-0.246
2,95,1.523,-0.004,0.246
2,95,2.742,-1.125,-0.59
2,95,2.555,1.211,-0.781
2,95,1.395,0.352,0.816
2,95,1.215,-3.594,-0.738
2,95,2.207,1.176,-0.703
2,95,0.539,-1.227,1.953
2,95,1.238,-0.633,-0.051
2,95,0.184,3.164,0.879
2,95,2.879,-2.727,2.242
2,95,-0.039,0.371,-0.195
2,95,1.309,1.473,-0.266
2,95,1.102,-0.187,0.059
2,95,1.422,-0.957,0.625
2,95,-0.047,0.84,0.121
2,95,1.207,-0.566,0.727
2,95,0.953,-0.492,-1.176
2,95,1.676,0.891,-0.383
2,95,0.711,0.223,-2.09
2,95,-0.57,0.145,-1.258
2,95,0.406,0.676,-0.605
2,95,2.082,-0.543,0.039
2,95,2.641,-0.34,-0.898
2,95,2.125,0.91,-0.777
2,95,-1.281,-2.25,1.59
2,95,2.684,-0.316,1.18
2,95,0.816,1.336,-0.41
2,95,1.437,-0.832,1.238
2,95,0.285,-0.547,-0.711
2,95,1.047,0.902,0.25
2,95,-0.121,-1.703,0.578
2,95,-1.098,-0.051,0.348
2,95,1.477,1.297,0.852
2,95,1.773,-0.949,0.047
2,95,0.258,0,-0.918
2,95,-0.023,0.266,-0.234
2,95,-0.93,-1.187,0.82
2,95,2.125,-0.73,-1.141
2,95,-0.617,2.012,0.203
2,95,1.035,-0.973,0.773
2,95,0.848,0.105,-1.406
2,95,1.918,0.25,0.672
2,95,0.52,-1.637,0.406
2,95,0.797,0.02,-1.07
2,95,2.105,0.348,0.262
2,95,1.195,0.191,0.531
2,95,0.027,-0.559,-0.797
2,95,1.863,0.41,0.086
2,95,-0.742,-2.039,0.465
2,95,-0.41,-1.242,-1.941
2,95,0.695,0.129,0.406
2,95,-1.523,-2.141,1.812
2,95,-0.555,0.523,0.098
2,95,1.879,0.777,0.691
2,95,2.012,-0.473,-0.695
2,95,2.734,1.117,-0.945
2,95,0.641,-0.004,2.031
2,95,1.422,-1.437,-0.23
2,95,0.828,0.414,-0.914
2,95,0.746,0.543,0.832
2,95,0.289,0.176,-0.648
2,95,0.973,-0.07,-1.258
2,95,0.266,0.5,0.203
2,95,0.25,0.516,0.789
2,95,0.477,0.043,-0.793
2,95,2.246,0.504,-0.344
2,95,0.762,-1.223,-0.531
2,95,1.637,0.801,-0.516
2,95,1.199,-0.402,0.445
2,95,2.695,-0.941,-0.242
2,95,0.414,2.16,0.93
2,95,1.902,0.094,0.414
2,95,3.969,-1.266,-2.566
2,95,1.465,0.586,-0.77
2,95,1.621,2.965,-1.059
2,95,2.047,-0.797,-0.195
2,95,2.012,-0.25,-0.105
2,95,3.363,-4.773,2.363
2,95,4.598,-0.438,-1.207
2,95,2.816,0.527,-0.187
2,95,0.184,0.688,4.723
2,95,1.266,-0.199,-0.555
2,95,1.531,3.555,-0.125
2,95,-2.375,-5.953,1.336
2,95,0.105,-1.324,-0.352
2,95,0.422,0.906,0.316
2,95,-3.359,-0.684,-0.754
2,95,-0.063,-1.305,2.469
2,95,-0.863,2.859,-0.184
2,95,-1.711,-3.211,0.719
2,95,2.176,0.895,-0.887
2,95,-1.574,-0.098,0.328
2,95,4.344,-0.312,-1.883
2,95,1.687,0.262,-0.047
2,95,1.016,-0.043,-2.109
2,95,0.719,2.223,2.352
2,95,1.816,0.629,-1.211
2,95,0.055,0.281,0.223
2,95,1.117,-2.957,-1.48
2,95,1.238,-0.359,-1.09
2,95,0.777,0.355,-0.602
2,95,2.93,-1.32,0.309
2,95,1.211,0.582,-0.426
2,95,2.547,1.242,0.758
2,95,-1.852,-0.684,-1.586
2,95,1.621,-0.078,-0.594
2,95,0.473,-0.609,1.477
2,95,2.359,-1.105,-0.418
2,95,0.398,1.398,0.102
2,95,1.562,1.125,0.344
2,95,2.324,0.477,-0.73
2,95,1.305,0.199,-1.258
2,95,-0.113,2.828,1.41
2,95,2.125,-0.898,-0.594
2,95,1.258,0.57,-1.395
2,95,1.715,0.703,0.047
2,95,1.555,-0.227,-0.371
2,95,0.684,-0.113,-1.391
2,95,1.352,0.125,1.105
2,95,1.43,-0.84,-0.27
2,95,0.539,0.879,-1.102
2,95,0.457,0.48,0.965
2,95,0.73,-0.051,-0.805
2,95,0.563,0.352,-0.77
2,95,1.316,0.844,-0.465
2,95,0.168,-1.238,-0.078
2,95,1.379,1.066,-0.656
2,95,1.078,0.215,1.008
2,95,2.059,-0.102,-0.887
2,95,1.727,0.746,-0.551
2,95,2.926,-0.043,-0.797
2,95,-0.113,-0.27,-0.246
2,95,4.168,1.242,-1.27
2,95,2.617,-1.504,0.762
2,95,0.723,-0.785,-0.672
2,95,-0.383,0.883,0.293
2,95,1.418,-0.125,0.078
2,95,0.914,-1.402,-0.922
2,95,0.484,1.629,-0.035
2,95,-0.621,-0.461,2.883
2,95,1.121,-2.039,-0.801
2,95,3.133,1.535,-0.27
2,95,2.215,-0.809,0.434
2,95,0.207,-0.445,-0.18
2,95,2.543,-0.031,-0.578
2,95,2.91,0.852,1.457
2,95,-0.004,-0.414,-0.664
2,95,0.172,3.297,1.547
2,95,0.086,-0.73,0.688
2,95,0.703,-0.457,-0.867
2,95,1.66,0.27,0.09
2,95,3.168,1.293,-0.766
2,95,0.41,-0.648,-1.18
2,95,2.336,0.328,1.184
2,95,1.863,-1.043,0.332
2,95,-0.605,-0.191,-1.324
2,95,1.297,0.527,0.68
2,95,2.73,-0.258,-0.555
2,95,1.047,0.246,-0.684
2,95,1.676,0.457,0.582
2,95,2.215,-1.625,-1.086
2,95,0.168,0.637,-0.434
2,95,1.668,1.059,0.852
2,95,0.445,0.078,-0.57
2,95,1.09,-0.094,-1.363
2,95,0.977,1.109,1.031
2,95,0.207,-0.918,-1.07
2,95,1.477,1.074,-1.031
2,95,1.199,-0.02,0.605
2,95,1.195,-0.492,0.094
2,95,1.91,-0.273,-0.922
2,95,0.129,0.539,0.434
2,95,1.27,-0.52,-0.453
2,95,0.699,1.516,-0.734
2,95,0.238,0.086,-0.254
2,95,1.207,-0.535,-0.707
2,95,-0.766,1.082,1.195
2,95,0.004,-0.039,-0.031
2,95,3.906,0.395,-1.43
2,95,-1.082,0.273,-0.02
2,95,2.332,-1.77,1.703
2,95,-0.598,-0.582,-3.348
2,95,2.543,4.648,1.754
2,95,3.77,-4.336,-0.242
2,95,-0.855,-0.883,-0.918
2,95,0.16,0.434,0.762
2,95,-0.012,-1.352,0.641
2,95,1.418,0.895,-0.051
2,95,-0.68,4.926,0.852
2,95,1.934,-2.055,-0.195
2,95,2.312,0.234,-0.008
2,95,1.18,0.852,0.215
2,95,-0.68,-1.305,-0.492
2,95,2.168,1.031,-0.949
2,95,2.078,-0.355,3.391
2,95,2.965,-0.711,0.246
2,95,0.387,-0.363,-1.453
2,95,-0.152,1.168,0.637
2,95,-0.363,2.598,-1.555
2,95,1.656,0.879,-0.461
2,95,3.512,0.477,0.148
2,95,-0.023,0.09,-0.715
2,95,1.172,1.57,0.109
2,95,1.461,0.246,1.16
2,95,-0.805,-1.332,-0.117
2,95,-0.508,-0.094,-1.477
2,95,-1.023,0.328,2.617
2,95,4.551,0.273,-1.719
2,95,-0.203,0.547,-0.512
2,95,1.426,0.234,0.531
2,95,0.328,-0.215,-0.004
2,95,1.316,0.98,-0.609
2,95,0.836,-0.434,0.473
2,95,3.008,-0.344,-3.004
2,95,1.832,1.055,-0.617
2,95,1.422,0.336,-0.176
2,95,1.621,0.105,0.008
2,95,0.395,0.656,-0.246
2,95,0.215,-0.449,0.191
2,95,1.164,-0.758,-0.094
2,95,1.066,1.449,-0.488
2,95,-0.609,-0.016,0.656
2,95,1.117,-0.766,-0.258
2,95,-0.797,0.336,0.23
2,95,2,-1.137,-0.281
2,95,0.105,0.238,0.676
2,95,1.906,1.242,-0.672
2,95,1.34,-1.746,2.152
2,95,-1.867,0.129,-0.992
2,95,0.715,1.199,0.195
2,95,2.133,-1.238,1.152
2,95,-1.277,-0.453,-1.328
2,95,1.219,1.059,0.133
2,95,1.418,-0.586,0.449
2,95,1.332,-0.539,-0.059
2,95,2.02,0.832,-0.125
2,95,1.484,-0.645,1.41
2,95,-0.887,-0.312,0.762
2,95,0.434,0.902,-0.191
2,95,2.32,0.023,2.16
2,95,-0.102,-0.672,-0.355
2,95,2.922,1.859,-0.922
2,95,0.594,-0.863,1.48
2,95,0.441,-0.691,-0.801
2,95,0.098,0.594,0.301
2,95,0.59,-1.25,-0.852
2,95,1.562,0.977,-1.293
2,95,0.324,1.504,-0.187
2,95,0.465,-0.324,0.91
2,95,0.762,-0.406,-1.227
2,95,2.27,0.281,-0.297
2,95,-0.734,-0.641,0.219
2,95,0.988,-0.754,0.109
2,95,1.945,3.996,2
2,95,1.699,-0.773,-0.352
2,95,0.027,-0.57,-0.32
2,95,1.293,0.73,0.121
2,95,2.656,0.496,-0.086
2,95,1.332,1.449,-0.859
2,95,-0.164,1.328,0.016
2,95,1.641,-1.215,-0.68
2,95,0.531,0.16,-1.156
2,95,1.805,1.336,0.828
2,95,2.527,-0.086,-0.645
2,95,1.211,0.266,-1.816
2,95,0.301,-0.449,1.715
2,95,1.133,-0.613,0.074
2,95,-0.199,-0.191,-0.746
2,95,0.027,0.227,0.656
2,95,2.082,0.133,-0.52
2,95,1.586,0.363,-0.918
2,95,1.578,-0.035,0.227
2,95,0.102,-1.395,0.508
2,95,2.641,1.285,-1.035
2,95,1.402,-0.484,1.766
2,95,0.727,0.215,-0.129
2,95,0.488,0.285,-1.105
2,95,0.668,0.254,0.316
2,95,1.441,-1.027,-0.738
2,95,1.508,1.648,-0.152
2,95,3.676,-2.34,1.551
2,95,0.57,0.078,-0.508
2,95,0.734,0.691,-0.43
2,95,0.977,-0.438,1.402
2,95,0.566,-0.949,-0.344
2,95,0.605,1.059,-0.074
2,95,2.363,0.758,-0.453
2,95,0.617,-0.336,-0.129
2,95,-0.168,0.621,-1.078
2,95,2.395,-0.969,1.066
2,95,3.5,0.859,-1.504
2,95,0.688,0.813,-0.359
2,95,-3.531,-1.34,1.758
2,95,-0.402,0.199,-1.051
2,95,1.891,-0.148,0.703
2,95,-2,-0.852,0.395
2,95,2.785,-0.617,0.539
2,95,1.223,2.258,-0.234
2,95,0.457,-0.918,0.109
2,95,0.52,0.379,-1.02
2,95,-0.352,0.773,0.574
2,95,4.25,0.297,-2.219
2,95,1.039,0.141,-0.84
2,95,1.527,1.066,1.762
2,95,-0.707,-1.488,0.793
2,95,5.609,0.727,-0.148
2,95,4.371,-0.137,0.035
2,95,1.691,-1.758,-0.98
2,95,0.801,0.187,-0.93
2,95,2.301,-1.187,1.789
2,95,1.117,-0.93,0.363
2,95,2.102,-0.242,-1.363
2,95,1.008,0.719,0.656
2,95,1.141,-0.414,-1.242
2,95,1.332,0.594,0.473
2,95,2.23,1.383,1.012
2,95,1.93,-0.766,-0.805
2,95,0.758,3.121,-0.133
2,95,1.676,0.508,0.684
2,95,2.312,-0.598,-0.715
2,95,1.141,-0.199,-0.402
2,95,4.191,-2.535,0.793
2,95,-0.156,0.43,0.43
2,95,1.832,2.281,-0.336
2,95,1.551,0.672,0.961
2,95,3.105,-1.133,-0.063
2,95,0.891,2.648,-0.555
2,95,0.875,-1.09,2.219
2,95,1.82,-0.168,-1.445
2,95,2.734,2.695,-0.891
2,95,3.559,-1.207,0.801
2,95,0.074,-0.387,-0.879
2,95,0.258,2.48,-0.211
2,95,-5.691,-2.148,0.938
2,95,-0.816,-3.301,1.125
2,95,-2.777,0.785,-0.672
2,95,-3.855,-2.062,-0.457
2,95,2.395,-0.293,-1.43
2,95,1.352,0.746,-2.031
2,95,0.559,-0.863,1.418
2,95,-0.797,0.848,-4.121
2,95,-0.25,0.605,-1.297
2,95,3.422,1.676,0.309
2,95,0.219,0.227,-2.012
2,95,-2.027,-0.207,1.621
2,95,0.629,0.523,0.023
2,95,4.059,0.719,0.07
2,95,-4.621,-1.285,0.98
2,95,2.672,-2.004,0.676
2,95,0.352,2.402,0.863
2,95,0.039,1.52,-0.355
2,95,-0.723,-3.668,0.891
2,95,-0.215,0.945,-0.668
2,95,-3.887,0.793,0.008
2,95,0.063,-0.23,-0.25
2,95,1.937,-0.09,-0.512
2,95,2.309,-0.934,0.258
2,95,-4.551,-1.723,-0.414
2,95,1.254,0.566,1.227
2,95,-1.277,-0.125,-0.242
2,95,1.906,-1.609,3.516
2,95,-1.211,1.082,0.777
2,95,-0.969,0.699,-1.34
2,95,-6.109,1.109,-2.285
2,95,1.086,0.09,-2.078
2,95,-1.84,0.227,-0.742
2,95,-4.586,3.094,-2.215
2,95,0.031,-0.445,0.98
2,95,-1.793,1.965,0.551
2,95,4.637,-3.203,3.285
2,95,-2.309,0.531,0.922
2,95,-0.016,0.809,0.059
2,95,-1.543,-3.434,4.793
2,95,0.434,-0.398,-0.703
2,95,1.422,1.082,-0.02
2,95,1.977,-3.187,0.348
2,95,-2.168,0.113,-1.098
2,95,1.699,2.234,-0.672
2,95,1.641,-0.707,-1.937
2,95,0.844,1.113,-0.938
2,95,1.586,3.676,-0.582
2,95,1.656,0.348,0.684
2,95,1.355,0.012,0.211
2,95,0.461,-0.699,0.113
2,95,2.727,-0.527,-1.187
2,95,-0.738,-2.687,-0.023
2,95,1.418,0.43,-0.773
2,95,0.691,-0.621,1.719
2,95,0.195,-0.891,0.391
2,95,0.734,0.039,-1.242
2,95,1.352,0.145,-0.418
2,95,0.27,-1.117,-1.156
2,95,1.848,0.477,0.875
2,95,-0.922,0.73,1.352
2,95,2.055,-2.754,-0.609
2,95,0.926,0.883,-0.25
2,95,1.305,0.711,0.492
2,95,0.977,-0.719,0.172
2,95,3.508,0.824,-1.844
2,95,1.984,0.863,0.09
2,95,1.766,-1.102,0.785
2,95,2.434,-0.121,1.457
2,95,0.957,0.574,-0.398
2,95,0.715,0.113,0.813
2,95,0.691,-0.352,-0.711
2,95,0.844,0.824,-0.152
2,95,1.164,-0.203,0.758
2,95,1.148,-0.508,-0.75
2,95,0.867,0.832,0.023
2,95,1.371,-0.18,0.621
2,95,1.062,-1.262,-1.867
2,95,1.066,0.598,-0.516
2,95,1.367,-0.535,0.684
2,95,0.582,-0.664,-0.512
2,95,0.547,0.785,-0.195
2,95,1.117,-0.164,0.914
2,95,1.059,0.316,-0.742
2,95,0.801,0.762,-0.359
2,95,1.441,-0.254,0.832
2,95,-0.559,-0.309,-0.059
2,95,0.582,0.871,-0.168
2,95,0.488,-0.086,0.758
2,95,0.793,-0.328,-1.184
2,95,1.875,1.035,0.129
2,95,1.227,-0.465,1.02
2,95,0.766,-0.473,-1.008
2,95,0.492,0.813,0.191
2,95,1.117,-1.305,1.496
2,95,-0.051,-0.465,-0.488
2,95,-0.145,1.109,0.039
2,95,-1.004,-1.207,1.527
2,95,1.852,0.055,-0.398
2,95,1.094,0.48,0.016
2,95,-1.074,0.063,0.336
2,95,-4.652,-2.145,-2.301
2,95,2.812,3.758,2.937
2,95,1.488,-2.203,-0.039
2,95,0.633,-0.344,-0.27
2,95,1.207,0.438,0.309
2,95,2.812,-1.023,0.59
2,95,1.023,0.148,-1.121
2,95,1.316,0.598,0.109
2,95,-0.953,2.324,2.258
2,95,-0.754,-0.66,-1.5
2,95,1.453,0.031,0.293
2,95,2.496,-1.238,-0.496
2,95,0.957,0.918,-0.316
2,95,1.355,-1.035,1.59
2,95,3.445,-0.559,-0.277
2,95,2.352,1.594,-1.926
2,95,0.242,0.609,0.582
2,95,1.195,-0.625,-0.141
2,95,0.316,-0.512,-0.844
2,95,0.867,-0.094,1.109
2,95,0.598,-0.484,-1.645
2,95,0.578,0.746,0.156
2,95,1.895,0.508,0.531
2,95,0.563,-0.762,0.211
2,95,1.391,0.844,-1.117
2,95,2.207,-0.066,1.297
2,95,-0.379,-1.652,1.824
2,95,1.336,1.152,-1.316
2,95,0.75,-0.074,0.844
2,95,0.594,-0.504,-0.676
2,95,0.168,0.523,-1.195
2,95,0.238,1.316,0.531
2,95,1.137,-0.75,-0.09
2,95,0.641,0.953,-0.762
2,95,2.23,0.117,0.871
2,95,0.816,-0.973,-0.84
2,95,1.68,0.555,-0.434
2,95,0.715,0.258,-0.035
2,95,0.508,-1.531,-0.852
2,95,0.328,1.328,-0.723
2,95,-1.105,1.57,2.008
2,95,1.461,-0.684,-0.199
2,95,1.016,0.25,0.773
2,95,1.348,-1.512,2.027
2,95,0.508,-1.133,0.695
2,95,2.793,0.504,-0.395
2,95,-1.461,0.051,0.742
2,95,0.699,-1.242,0.25
2,95,1.371,2.418,0.867
2,95,1.25,0.406,0.371
2,95,2.531,-1.465,-1.395
2,95,0.285,1.191,-0.477
2,95,0.609,0.027,0.785
2,95,1.895,-0.922,-0.809
2,95,0.305,0.871,-0.281
2,95,2.629,-2.398,2.059
2,95,0.766,-0.496,-0.895
2,95,0.699,0.91,-0.207
2,95,0.457,-0.137,0.574
2,95,1.246,-0.434,-1.496
2,95,2.309,0.527,-0.438
2,95,1.461,-0.398,0.715
2,95,-0.789,0.051,-0.328
2,95,2.113,0.195,-1.535
2,95,-4.156,0.699,-1.988
2,95,2.594,1.023,-1.449
2,95,0.688,-0.156,0.008
2,95,-0.5,-2.672,0.461
2,95,4.379,0.418,-1.996
2,95,2.238,-0.57,-0.125
2,95,4.563,-3.137,0.137
2,95,0.301,0.367,0.957
2,95,1.539,1.234,-0.41
2,95,2.25,-0.688,0
2,95,0.637,-0.758,-1.191
2,95,-0.051,0.992,-0.215
2,95,-2.695,-1.176,0.359
2,95,2.086,0.582,0.578
2,95,1.309,6.418,2.84
2,95,1.332,-2.934,-0.711
2,95,0.211,0.09,-0.559
2,95,2.488,1.949,-0.023
2,95,0.059,-1.023,-0.559
2,95,1.852,-0.449,-1.055
2,95,1.43,1.555,0.203
2,95,-1.34,-2.242,-0.223
2,95,0.285,1.332,-1.656
2,95,0.234,1.656,0.359
2,95,-1.055,-1.219,-0.926
2,95,3.711,0.688,-1.223
2,95,3.637,-1.316,2.523
2,95,0.332,1.812,1.105
2,95,0.234,0.609,-1.723
2,95,1.234,0.801,0.512
2,95,0.926,-2.973,-1.926
2,95,1.039,0.156,-0.691
2,95,1.168,0.312,1.367
2,95,1.527,-0.906,-0.52
2,95,0.07,1.121,0.145
2,95,1.711,1.57,-1.07
2,95,-1.875,-1.555,-1.492
2,95,1.809,0.07,-0.684
2,95,2.102,2.941,1.457
2,95,1.238,-0.125,-0.051
2,95,2.719,0.254,-0.117
2,95,0.961,-0.965,-0.789
2,95,0.746,-0.504,-0.145
2,95,1.453,1.441,-0.277
2,95,0.676,-0.125,0.395
2,95,0.859,5.434,-0.781
2,95,1.852,0.398,-0.023
2,95,0.809,0.859,-0.195
2,95,1.949,-0.305,0.113
2,95,2.352,0.426,-1.551
2,95,3.121,-0.535,0.402
2,95,5.176,1.027,0.738
2,95,-0.059,0.094,-0.953
2,95,3.547,0.898,-1.164
2,95,1.707,-1.203,0.039
2,95,1.727,-0.094,-0.961
2,95,2.629,-0.457,0.363
2,95,3.621,-0.613,-0.809
2,95,-0.211,0.586,-1.453
2,95,3.879,0.57,0.461
2,95,2.07,-0.449,-0.488
2,95,0.883,0.461,-1.871
2,95,1.262,-0.414,0.957
2,95,0.766,-0.461,-0.809
2,95,1.082,0.34,-1.355
2,95,1.711,0.07,0.699
2,95,2.016,-1.414,-0.777
