,No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
32461,32462,2016,11,12,13,78.0,131.0,15.0,75.0,1400.0,25.0,12.3,1015.7,1.3,0.0,12.0,2.3,Aotizhongxin
32462,32463,2016,11,12,14,84.0,138.0,16.0,77.0,1400.0,30.0,13.1,1015.1,1.4,0.0,9.0,1.7,Aotizhongxin
32463,32464,2016,11,12,15,83.0,140.0,16.0,64.0,1400.0,42.0,12.8,1015.0,1.5,0.0,11.0,2.1,Aotizhongxin
32464,32465,2016,11,12,16,86.0,146.0,12.0,72.0,1300.0,38.0,12.4,1015.1,1.7,0.0,11.0,1.7,Aotizhongxin
32465,32466,2016,11,12,17,93.0,153.0,8.0,90.0,1400.0,21.0,10.6,1015.2,2.4,0.0,9.0,0.7,Aotizhongxin
32466,32467,2016,11,12,18,103.0,150.0,7.0,102.0,1500.0,12.0,7.5,1015.4,3.0,0.0,3.0,1.0,Aotizhongxin
32467,32468,2016,11,12,19,108.0,156.0,4.0,114.0,1900.0,2.0,9.6,1015.7,3.3,0.0,3.0,2.3,Aotizhongxin
32468,32469,2016,11,12,20,101.0,154.0,6.0,103.0,2000.0,2.0,9.1,1016.3,4.3,0.0,10.0,1.2,Aotizhongxin
32469,32470,2016,11,12,21,83.0,141.0,5.0,84.0,1800.0,2.0,9.2,1016.7,5.0,0.0,11.0,2.4,Aotizhongxin
32470,32471,2016,11,12,22,75.0,101.0,4.0,77.0,1300.0,2.0,8.5,1016.7,4.7,0.0,10.0,2.3,Aotizhongxin
32471,32472,2016,11,12,23,49.0,51.0,3.0,69.0,900.0,2.0,8.4,1017.0,4.2,0.0,10.0,2.2,Aotizhongxin
32472,32473,2016,11,13,0,38.0,42.0,2.0,65.0,700.0,2.0,8.2,1016.8,4.2,0.0,3.0,1.7,Aotizhongxin
32473,32474,2016,11,13,1,45.0,46.0,2.0,58.0,900.0,2.0,7.8,1017.0,3.6,0.0,3.0,1.3,Aotizhongxin
32474,32475,2016,11,13,2,43.0,44.0,2.0,60.0,800.0,2.0,7.7,1016.9,3.4,0.0,3.0,1.9,Aotizhongxin
32475,32476,2016,11,13,3,43.0,43.0,2.0,60.0,800.0,2.0,7.2,1016.3,3.1,0.0,1.0,1.2,Aotizhongxin
32476,32477,2016,11,13,4,49.0,49.0,2.0,60.0,1100.0,2.0,7.0,1015.8,2.9,0.0,3.0,0.8,Aotizhongxin
32477,32478,2016,11,13,5,55.0,56.0,3.0,63.0,1300.0,2.0,7.2,1015.1,3.1,0.0,1.0,1.4,Aotizhongxin
32478,32479,2016,11,13,6,57.0,67.0,4.0,64.0,1500.0,2.0,7.2,1015.2,3.2,0.0,1.0,0.9,Aotizhongxin
32479,32480,2016,11,13,7,57.0,93.0,4.0,66.0,1700.0,2.0,7.2,1015.4,3.2,0.0,6.0,0.8,Aotizhongxin
32480,32481,2016,11,13,8,61.0,89.0,4.0,65.0,1900.0,2.0,7.2,1015.6,3.4,0.0,5.0,0.5,Aotizhongxin
32481,32482,2016,11,13,9,61.0,117.0,5.0,69.0,2300.0,2.0,7.7,1015.2,3.5,0.0,10.0,0.2,Aotizhongxin
32482,32483,2016,11,13,10,69.0,135.0,5.0,68.0,2200.0,2.0,7.9,1014.9,3.7,0.0,2.0,0.7,Aotizhongxin
32483,32484,2016,11,13,11,81.0,151.0,6.0,69.0,2300.0,2.0,8.4,1014.2,4.0,0.0,2.0,0.7,Aotizhongxin
32484,32485,2016,11,13,12,92.0,142.0,8.0,73.0,2700.0,2.0,8.7,1012.9,3.9,0.0,3.0,0.9,Aotizhongxin
32485,32486,2016,11,13,13,94.0,143.0,10.0,77.0,2800.0,3.0,8.9,1012.0,3.9,0.0,4.0,1.1,Aotizhongxin
32486,32487,2016,11,13,14,114.0,193.0,10.0,79.0,2600.0,3.0,9.3,1011.6,4.7,0.0,5.0,0.8,Aotizhongxin
32487,32488,2016,11,13,15,122.0,208.0,10.0,84.0,2700.0,2.0,9.6,1010.6,4.8,0.0,3.0,1.7,Aotizhongxin
32488,32489,2016,11,13,16,134.0,196.0,9.0,90.0,2800.0,2.0,9.2,1010.3,5.2,0.0,1.0,1.2,Aotizhongxin
32489,32490,2016,11,13,17,139.0,232.0,8.0,92.0,2900.0,2.0,9.1,1010.2,5.1,0.0,2.0,1.3,Aotizhongxin
32490,32491,2016,11,13,18,147.0,262.0,7.0,91.0,3000.0,2.0,8.9,1010.5,5.3,0.0,5.0,1.0,Aotizhongxin
32491,32492,2016,11,13,19,155.0,254.0,7.0,90.0,3400.0,2.0,8.6,1010.7,5.3,0.0,1.0,0.7,Aotizhongxin
32492,32493,2016,11,13,20,163.0,247.0,8.0,93.0,3500.0,2.0,8.4,1011.0,5.3,0.0,5.0,0.6,Aotizhongxin
32493,32494,2016,11,13,21,159.0,237.0,8.0,95.0,3500.0,2.0,8.5,1011.4,5.6,0.0,2.0,0.7,Aotizhongxin
32494,32495,2016,11,13,22,163.0,251.0,10.0,99.0,3500.0,2.0,7.9,1011.9,5.5,0.0,6.0,0.3,Aotizhongxin
32495,32496,2016,11,13,23,178.0,231.0,8.0,95.0,3900.0,2.0,7.5,1012.1,5.5,0.0,9.0,0.7,Aotizhongxin
32496,32497,2016,11,14,0,167.0,219.0,6.0,103.0,3700.0,2.0,6.1,1012.3,4.9,0.0,2.0,0.9,Aotizhongxin
32497,32498,2016,11,14,1,144.0,187.0,5.0,90.0,3600.0,2.0,6.6,1013.2,5.2,0.0,5.0,1.1,Aotizhongxin
32498,32499,2016,11,14,2,140.0,152.0,4.0,,2600.0,2.0,6.8,1013.3,4.5,0.0,2.0,1.4,Aotizhongxin
32499,32500,2016,11,14,3,143.0,160.0,4.0,78.0,3100.0,2.0,6.9,1013.5,4.4,0.0,3.0,2.2,Aotizhongxin
32500,32501,2016,11,14,4,147.0,179.0,4.0,72.0,3200.0,,6.4,1013.4,4.2,0.0,10.0,1.6,Aotizhongxin
32501,32502,2016,11,14,5,74.0,74.0,5.0,42.0,1200.0,22.0,7.0,1013.8,3.2,0.0,10.0,1.6,Aotizhongxin
32502,32503,2016,11,14,6,31.0,48.0,2.0,19.0,300.0,58.0,11.0,1014.5,-8.3,0.0,8.0,5.0,Aotizhongxin
32503,32504,2016,11,14,7,20.0,47.0,2.0,16.0,200.0,65.0,10.3,1016.1,-9.4,0.0,7.0,3.0,Aotizhongxin
32504,32505,2016,11,14,8,15.0,87.0,2.0,23.0,300.0,58.0,10.1,1017.1,-11.3,0.0,7.0,4.6,Aotizhongxin
32505,32506,2016,11,14,9,9.0,66.0,4.0,32.0,400.0,46.0,9.7,1018.8,-12.9,0.0,8.0,2.7,Aotizhongxin
32506,32507,2016,11,14,10,13.0,24.0,2.0,23.0,300.0,55.0,11.0,1019.1,-13.9,0.0,8.0,3.9,Aotizhongxin
32507,32508,2016,11,14,11,4.0,43.0,2.0,12.0,200.0,67.0,11.6,1019.3,-15.1,0.0,8.0,4.7,Aotizhongxin
32508,32509,2016,11,14,12,24.0,28.0,2.0,12.0,200.0,70.0,12.0,1018.9,-15.6,0.0,8.0,4.6,Aotizhongxin
32509,32510,2016,11,14,13,8.0,26.0,2.0,10.0,200.0,74.0,12.6,1018.8,-16.1,0.0,8.0,4.6,Aotizhongxin
32510,32511,2016,11,14,14,4.0,26.0,2.0,10.0,200.0,75.0,12.9,1018.5,-15.9,0.0,15.0,5.2,Aotizhongxin
32511,32512,2016,11,14,15,3.0,32.0,2.0,11.0,200.0,77.0,12.9,1018.6,-18.1,0.0,8.0,4.9,Aotizhongxin
32512,32513,2016,11,14,16,10.0,39.0,2.0,13.0,200.0,75.0,12.6,1019.1,-18.3,0.0,8.0,3.9,Aotizhongxin
32513,32514,2016,11,14,17,3.0,21.0,2.0,19.0,200.0,68.0,11.8,1019.6,-18.9,0.0,8.0,3.8,Aotizhongxin
32514,32515,2016,11,14,18,3.0,63.0,2.0,36.0,400.0,49.0,10.7,1020.4,-16.7,0.0,4.0,2.2,Aotizhongxin
32515,32516,2016,11,14,19,20.0,34.0,6.0,64.0,600.0,18.0,9.4,1020.7,-16.8,0.0,5.0,2.9,Aotizhongxin
32516,32517,2016,11,14,20,26.0,26.0,6.0,61.0,700.0,19.0,8.2,1021.6,-17.0,0.0,5.0,2.0,Aotizhongxin
32517,32518,2016,11,14,21,14.0,43.0,4.0,61.0,700.0,17.0,6.9,1022.2,-16.5,0.0,5.0,1.5,Aotizhongxin
32518,32519,2016,11,14,22,20.0,36.0,4.0,60.0,500.0,14.0,6.5,1022.9,-13.2,0.0,6.0,1.5,Aotizhongxin
32519,32520,2016,11,14,23,17.0,62.0,6.0,62.0,600.0,9.0,5.3,1023.3,-12.7,0.0,2.0,1.5,Aotizhongxin
32520,32521,2016,11,15,0,13.0,20.0,5.0,69.0,500.0,2.0,2.5,1023.6,-9.8,0.0,5.0,0.6,Aotizhongxin
32521,32522,2016,11,15,1,8.0,18.0,3.0,52.0,300.0,16.0,1.3,1024.1,-9.1,0.0,,0.0,Aotizhongxin
32522,32523,2016,11,15,2,3.0,29.0,2.0,48.0,300.0,19.0,1.2,1024.5,-8.1,0.0,15.0,0.4,Aotizhongxin
32523,32524,2016,11,15,3,5.0,61.0,2.0,49.0,300.0,15.0,0.1,1024.5,-6.5,0.0,13.0,0.3,Aotizhongxin
32524,32525,2016,11,15,4,10.0,10.0,3.0,48.0,300.0,15.0,-0.3,1024.3,-8.0,0.0,2.0,0.1,Aotizhongxin
32525,32526,2016,11,15,5,9.0,16.0,4.0,38.0,300.0,26.0,-0.7,1024.2,-7.7,0.0,2.0,0.7,Aotizhongxin
32526,32527,2016,11,15,6,9.0,20.0,3.0,47.0,600.0,15.0,-0.7,1023.9,-8.4,0.0,5.0,0.1,Aotizhongxin
32527,32528,2016,11,15,7,25.0,51.0,4.0,62.0,900.0,3.0,-1.1,1024.1,-7.5,0.0,5.0,0.6,Aotizhongxin
32528,32529,2016,11,15,8,22.0,26.0,7.0,58.0,700.0,6.0,1.7,1024.7,-9.6,0.0,5.0,1.2,Aotizhongxin
32529,32530,2016,11,15,9,23.0,53.0,9.0,63.0,900.0,5.0,4.3,1024.9,-9.5,0.0,2.0,1.4,Aotizhongxin
32530,32531,2016,11,15,10,35.0,35.0,12.0,73.0,1100.0,5.0,6.3,1024.6,-8.4,0.0,5.0,1.0,Aotizhongxin
32531,32532,2016,11,15,11,46.0,61.0,16.0,69.0,1200.0,12.0,8.0,1023.9,-11.4,0.0,1.0,2.8,Aotizhongxin
32532,32533,2016,11,15,12,45.0,45.0,18.0,65.0,1300.0,20.0,9.0,1022.4,-11.6,0.0,3.0,3.4,Aotizhongxin
32533,32534,2016,11,15,13,27.0,27.0,16.0,53.0,1100.0,33.0,9.7,1021.2,-9.9,0.0,9.0,1.9,Aotizhongxin
32534,32535,2016,11,15,14,34.0,34.0,18.0,54.0,1200.0,33.0,10.3,1020.7,-9.4,0.0,9.0,2.4,Aotizhongxin
32535,32536,2016,11,15,15,41.0,41.0,23.0,62.0,1200.0,28.0,10.5,1019.6,-7.7,0.0,11.0,1.6,Aotizhongxin
32536,32537,2016,11,15,16,46.0,46.0,26.0,73.0,1500.0,20.0,10.2,1018.9,-5.0,0.0,3.0,0.6,Aotizhongxin
32537,32538,2016,11,15,17,59.0,59.0,24.0,87.0,1500.0,9.0,7.4,1018.6,-4.4,0.0,3.0,0.9,Aotizhongxin
32538,32539,2016,11,15,18,54.0,54.0,16.0,93.0,1800.0,2.0,5.4,1018.6,-3.2,0.0,2.0,0.5,Aotizhongxin
32539,32540,2016,11,15,19,60.0,60.0,11.0,99.0,2400.0,2.0,4.6,1018.6,-2.1,0.0,2.0,0.6,Aotizhongxin
32540,32541,2016,11,15,20,66.0,66.0,9.0,104.0,2600.0,2.0,3.8,1018.3,-1.2,0.0,2.0,0.5,Aotizhongxin
32541,32542,2016,11,15,21,83.0,83.0,7.0,116.0,3300.0,2.0,3.1,1018.3,-1.1,0.0,5.0,1.4,Aotizhongxin
32542,32543,2016,11,15,22,118.0,118.0,8.0,104.0,3300.0,3.0,2.5,1018.7,-0.6,0.0,5.0,0.7,Aotizhongxin
32543,32544,2016,11,15,23,150.0,150.0,10.0,107.0,3600.0,4.0,2.1,1018.7,-0.7,0.0,2.0,0.9,Aotizhongxin
32544,32545,2016,11,16,0,147.0,147.0,12.0,97.0,3200.0,3.0,2.7,1018.2,0.8,0.0,6.0,0.9,Aotizhongxin
32545,32546,2016,11,16,1,116.0,116.0,8.0,81.0,2600.0,2.0,3.5,1017.8,1.4,0.0,6.0,1.1,Aotizhongxin
32546,32547,2016,11,16,2,113.0,113.0,5.0,,2800.0,2.0,1.7,1017.6,0.2,0.0,1.0,0.5,Aotizhongxin
32547,32548,2016,11,16,3,98.0,98.0,4.0,77.0,2500.0,2.0,1.8,1017.0,0.6,0.0,2.0,0.3,Aotizhongxin
32548,32549,2016,11,16,4,95.0,95.0,7.0,85.0,3000.0,2.0,1.7,1016.6,0.5,0.0,5.0,0.7,Aotizhongxin
32549,32550,2016,11,16,5,88.0,88.0,8.0,83.0,2400.0,2.0,2.1,1016.2,0.6,0.0,5.0,0.7,Aotizhongxin
32550,32551,2016,11,16,6,85.0,85.0,9.0,87.0,2600.0,2.0,2.0,1016.1,-0.3,0.0,5.0,0.8,Aotizhongxin
32551,32552,2016,11,16,7,82.0,82.0,8.0,88.0,3200.0,2.0,1.0,1016.2,-0.6,0.0,6.0,0.4,Aotizhongxin
32552,32553,2016,11,16,8,88.0,88.0,9.0,86.0,3100.0,2.0,3.2,1016.8,0.1,0.0,6.0,0.7,Aotizhongxin
32553,32554,2016,11,16,9,97.0,99.0,13.0,89.0,3100.0,2.0,5.3,1017.1,0.1,0.0,6.0,0.9,Aotizhongxin
32554,32555,2016,11,16,10,92.0,92.0,18.0,83.0,2500.0,3.0,7.1,1017.0,0.7,0.0,6.0,1.4,Aotizhongxin
32555,32556,2016,11,16,11,100.0,100.0,18.0,79.0,2000.0,7.0,8.3,1016.7,0.3,0.0,6.0,2.6,Aotizhongxin
32556,32557,2016,11,16,12,96.0,96.0,20.0,64.0,1500.0,21.0,9.6,1015.9,-0.1,0.0,4.0,2.4,Aotizhongxin
32557,32558,2016,11,16,13,87.0,87.0,22.0,61.0,1300.0,33.0,10.8,1015.5,-1.6,0.0,2.0,1.4,Aotizhongxin
32558,32559,2016,11,16,14,95.0,95.0,21.0,64.0,1200.0,37.0,11.7,1015.3,-3.7,0.0,2.0,1.5,Aotizhongxin
32559,32560,2016,11,16,15,87.0,92.0,21.0,67.0,1200.0,37.0,12.0,1015.3,-3.8,0.0,5.0,0.7,Aotizhongxin
32560,32561,2016,11,16,16,92.0,92.0,18.0,77.0,1300.0,29.0,10.8,1015.5,-3.0,0.0,3.0,0.3,Aotizhongxin
32561,32562,2016,11,16,17,84.0,109.0,15.0,95.0,1300.0,14.0,7.6,1016.0,-1.4,0.0,16.0,0.0,Aotizhongxin
32562,32563,2016,11,16,18,92.0,92.0,9.0,125.0,2300.0,2.0,5.8,1016.7,-0.3,0.0,3.0,0.6,Aotizhongxin
32563,32564,2016,11,16,19,111.0,125.0,6.0,116.0,2800.0,4.0,5.0,1017.6,0.2,0.0,2.0,0.7,Aotizhongxin
32564,32565,2016,11,16,20,123.0,196.0,6.0,129.0,3500.0,5.0,4.2,1018.2,0.7,0.0,2.0,0.6,Aotizhongxin
32565,32566,2016,11,16,21,133.0,182.0,5.0,118.0,3300.0,4.0,3.7,1018.9,1.7,0.0,5.0,0.2,Aotizhongxin
32566,32567,2016,11,16,22,135.0,210.0,9.0,129.0,4000.0,2.0,3.1,1019.3,1.0,0.0,5.0,0.9,Aotizhongxin
32567,32568,2016,11,16,23,226.0,279.0,26.0,139.0,5500.0,7.0,2.6,1019.5,1.0,0.0,1.0,0.9,Aotizhongxin
32568,32569,2016,11,17,0,204.0,222.0,18.0,123.0,4600.0,4.0,2.4,1020.0,0.9,0.0,5.0,0.9,Aotizhongxin
32569,32570,2016,11,17,1,175.0,234.0,14.0,112.0,4100.0,2.0,2.6,1020.4,0.8,0.0,13.0,0.5,Aotizhongxin
32570,32571,2016,11,17,2,183.0,226.0,9.0,107.0,4300.0,2.0,3.0,1020.8,1.2,0.0,5.0,0.1,Aotizhongxin
32571,32572,2016,11,17,3,184.0,235.0,9.0,104.0,4400.0,2.0,3.5,1021.2,1.4,0.0,6.0,0.5,Aotizhongxin
32572,32573,2016,11,17,4,166.0,183.0,14.0,96.0,3800.0,2.0,5.8,1021.0,1.3,0.0,1.0,1.7,Aotizhongxin
32573,32574,2016,11,17,5,116.0,116.0,14.0,72.0,2500.0,2.0,6.4,1020.8,0.5,0.0,10.0,1.2,Aotizhongxin
32574,32575,2016,11,17,6,66.0,66.0,11.0,56.0,1800.0,2.0,6.2,1020.8,-0.5,0.0,11.0,1.1,Aotizhongxin
32575,32576,2016,11,17,7,66.0,82.0,12.0,61.0,1800.0,2.0,6.0,1021.2,-1.0,0.0,10.0,1.6,Aotizhongxin
32576,32577,2016,11,17,8,56.0,60.0,9.0,58.0,1400.0,2.0,5.8,1021.6,-1.6,0.0,10.0,0.9,Aotizhongxin
32577,32578,2016,11,17,9,63.0,63.0,12.0,60.0,1700.0,2.0,6.3,1021.7,-1.6,0.0,10.0,1.1,Aotizhongxin
32578,32579,2016,11,17,10,67.0,67.0,16.0,59.0,1600.0,5.0,6.7,1021.5,-1.7,0.0,11.0,0.5,Aotizhongxin
32579,32580,2016,11,17,11,70.0,72.0,21.0,60.0,1700.0,6.0,6.7,1021.1,-2.5,0.0,9.0,1.3,Aotizhongxin
32580,32581,2016,11,17,12,82.0,101.0,24.0,59.0,1900.0,9.0,6.7,1020.4,-2.0,0.0,11.0,2.0,Aotizhongxin
32581,32582,2016,11,17,13,80.0,105.0,20.0,62.0,1900.0,6.0,6.7,1019.4,-1.0,0.0,9.0,1.3,Aotizhongxin
32582,32583,2016,11,17,14,83.0,113.0,16.0,64.0,1800.0,4.0,6.7,1018.4,-1.0,0.0,10.0,1.6,Aotizhongxin
32583,32584,2016,11,17,15,81.0,85.0,13.0,66.0,1800.0,2.0,6.7,1017.8,-0.5,0.0,1.0,1.0,Aotizhongxin
32584,32585,2016,11,17,16,93.0,137.0,14.0,71.0,2100.0,2.0,6.7,1017.6,-0.8,0.0,1.0,1.1,Aotizhongxin
32585,32586,2016,11,17,17,101.0,123.0,12.0,74.0,2300.0,2.0,6.6,1017.4,-0.4,0.0,1.0,1.1,Aotizhongxin
32586,32587,2016,11,17,18,110.0,164.0,14.0,79.0,2800.0,2.0,6.7,1017.4,1.4,0.0,3.0,1.3,Aotizhongxin
32587,32588,2016,11,17,19,109.0,188.0,13.0,80.0,3000.0,2.0,6.7,1017.1,0.1,0.0,3.0,1.2,Aotizhongxin
32588,32589,2016,11,17,20,127.0,212.0,12.0,78.0,3000.0,2.0,6.7,1016.7,-0.1,0.0,10.0,0.8,Aotizhongxin
32589,32590,2016,11,17,21,140.0,263.0,12.0,80.0,3200.0,2.0,6.5,1016.8,0.0,0.0,3.0,0.7,Aotizhongxin
32590,32591,2016,11,17,22,148.0,243.0,13.0,81.0,3300.0,2.0,6.5,1016.7,0.6,0.0,2.0,1.0,Aotizhongxin
32591,32592,2016,11,17,23,157.0,230.0,15.0,83.0,3800.0,2.0,6.5,1015.9,0.2,0.0,1.0,1.1,Aotizhongxin
32592,32593,2016,11,18,0,162.0,229.0,16.0,84.0,4100.0,2.0,6.5,1015.5,0.2,0.0,1.0,0.9,Aotizhongxin
32593,32594,2016,11,18,1,182.0,289.0,18.0,87.0,4700.0,2.0,6.3,1015.2,0.2,0.0,5.0,1.1,Aotizhongxin
32594,32595,2016,11,18,2,177.0,296.0,15.0,2.0,4100.0,2.0,6.2,1014.7,0.5,0.0,2.0,1.3,Aotizhongxin
32595,32596,2016,11,18,3,184.0,298.0,15.0,86.0,3900.0,2.0,6.3,1014.2,1.8,0.0,2.0,0.8,Aotizhongxin
32596,32597,2016,11,18,4,185.0,297.0,16.0,87.0,3900.0,2.0,6.1,1013.1,2.0,0.0,2.0,1.1,Aotizhongxin
32597,32598,2016,11,18,5,170.0,241.0,12.0,83.0,4000.0,2.0,6.1,1012.9,2.4,0.0,3.0,0.8,Aotizhongxin
32598,32599,2016,11,18,6,172.0,225.0,10.0,83.0,3800.0,2.0,6.2,1012.2,2.6,0.0,1.0,1.1,Aotizhongxin
32599,32600,2016,11,18,7,171.0,241.0,11.0,84.0,3700.0,2.0,6.4,1012.1,2.5,0.0,1.0,0.6,Aotizhongxin
32600,32601,2016,11,18,8,175.0,240.0,11.0,85.0,3900.0,2.0,6.6,1012.1,2.9,0.0,5.0,1.5,Aotizhongxin
32601,32602,2016,11,18,9,177.0,283.0,13.0,90.0,4000.0,2.0,6.8,1012.0,2.9,0.0,1.0,1.0,Aotizhongxin
32602,32603,2016,11,18,10,190.0,292.0,15.0,95.0,4400.0,2.0,7.3,1011.5,2.8,0.0,5.0,1.3,Aotizhongxin
32603,32604,2016,11,18,11,197.0,285.0,16.0,101.0,4500.0,2.0,7.9,1010.7,3.4,0.0,2.0,1.1,Aotizhongxin
32604,32605,2016,11,18,12,198.0,303.0,17.0,105.0,4100.0,2.0,7.8,1010.0,3.1,0.0,3.0,1.4,Aotizhongxin
32605,32606,2016,11,18,13,215.0,360.0,16.0,110.0,3900.0,2.0,7.6,1009.3,2.9,0.0,2.0,1.4,Aotizhongxin
32606,32607,2016,11,18,14,229.0,344.0,13.0,115.0,3900.0,2.0,7.3,1008.7,3.9,0.0,3.0,1.5,Aotizhongxin
32607,32608,2016,11,18,15,244.0,359.0,11.0,110.0,3800.0,2.0,6.7,1008.6,5.2,0.0,1.0,1.2,Aotizhongxin
32608,32609,2016,11,18,16,243.0,320.0,9.0,103.0,3800.0,2.0,6.4,1008.6,5.3,0.0,1.0,1.1,Aotizhongxin
32609,32610,2016,11,18,17,198.0,198.0,6.0,93.0,3800.0,2.0,6.3,1008.6,5.4,0.0,1.0,0.3,Aotizhongxin
32610,32611,2016,11,18,18,191.0,191.0,4.0,89.0,3700.0,2.0,6.5,1009.0,5.8,0.0,5.0,0.9,Aotizhongxin
32611,32612,2016,11,18,19,211.0,211.0,4.0,88.0,3700.0,2.0,6.6,1009.1,5.9,0.0,2.0,0.7,Aotizhongxin
32612,32613,2016,11,18,20,196.0,196.0,4.0,87.0,3500.0,2.0,6.8,1009.0,6.1,0.0,6.0,0.7,Aotizhongxin
32613,32614,2016,11,18,21,193.0,193.0,4.0,88.0,3500.0,2.0,6.9,1009.1,6.2,0.0,6.0,0.6,Aotizhongxin
32614,32615,2016,11,18,22,193.0,193.0,4.0,85.0,3500.0,2.0,6.9,1009.3,6.3,0.0,2.0,1.2,Aotizhongxin
32615,32616,2016,11,18,23,184.0,194.0,3.0,91.0,3000.0,2.0,7.0,1009.5,6.4,0.0,6.0,0.9,Aotizhongxin
32616,32617,2016,11,19,0,209.0,249.0,5.0,94.0,3300.0,2.0,7.0,1009.8,6.1,0.0,6.0,0.8,Aotizhongxin
32617,32618,2016,11,19,1,216.0,250.0,5.0,92.0,3700.0,2.0,7.5,1010.1,5.3,0.0,7.0,1.1,Aotizhongxin
32618,32619,2016,11,19,2,223.0,257.0,6.0,104.0,3700.0,2.0,7.0,1009.5,5.8,0.0,3.0,1.0,Aotizhongxin
32619,32620,2016,11,19,3,212.0,249.0,4.0,99.0,3500.0,2.0,6.1,1009.4,5.1,0.0,1.0,0.4,Aotizhongxin
32620,32621,2016,11,19,4,198.0,245.0,3.0,93.0,3200.0,2.0,5.6,1009.5,4.7,0.0,4.0,0.3,Aotizhongxin
32621,32622,2016,11,19,5,196.0,196.0,3.0,87.0,3000.0,2.0,6.3,1010.3,4.6,0.0,4.0,1.2,Aotizhongxin
32622,32623,2016,11,19,6,192.0,192.0,4.0,87.0,3000.0,2.0,7.5,1010.9,3.7,0.0,4.0,1.7,Aotizhongxin
32623,32624,2016,11,19,7,134.0,134.0,8.0,74.0,2200.0,2.0,9.2,1012.2,0.9,0.0,8.0,2.3,Aotizhongxin
32624,32625,2016,11,19,8,75.0,75.0,10.0,50.0,1100.0,8.0,9.8,1013.2,-1.9,0.0,6.0,1.3,Aotizhongxin
32625,32626,2016,11,19,9,29.0,29.0,11.0,40.0,700.0,17.0,11.1,1014.0,-2.4,0.0,5.0,1.2,Aotizhongxin
32626,32627,2016,11,19,10,32.0,32.0,10.0,29.0,600.0,35.0,11.9,1014.4,-3.5,0.0,7.0,3.3,Aotizhongxin
32627,32628,2016,11,19,11,34.0,34.0,10.0,22.0,600.0,48.0,12.7,1014.8,-2.8,0.0,6.0,1.9,Aotizhongxin
32628,32629,2016,11,19,12,31.0,31.0,6.0,17.0,500.0,59.0,13.1,1014.2,-2.0,0.0,1.0,2.0,Aotizhongxin
32629,32630,2016,11,19,13,17.0,17.0,6.0,22.0,500.0,59.0,14.4,1013.8,-3.0,0.0,10.0,1.3,Aotizhongxin
32630,32631,2016,11,19,14,22.0,23.0,2.0,16.0,300.0,73.0,15.3,1013.1,-4.6,0.0,2.0,1.3,Aotizhongxin
32631,32632,2016,11,19,15,27.0,56.0,2.0,15.0,200.0,77.0,14.9,1013.2,-5.5,0.0,2.0,1.7,Aotizhongxin
32632,32633,2016,11,19,16,22.0,206.0,2.0,34.0,400.0,57.0,13.8,1014.2,-3.5,0.0,1.0,2.0,Aotizhongxin
32633,32634,2016,11,19,17,147.0,245.0,9.0,86.0,1700.0,31.0,12.8,1015.1,-2.7,0.0,10.0,1.7,Aotizhongxin
32634,32635,2016,11,19,18,181.0,270.0,9.0,111.0,2300.0,15.0,12.1,1016.1,4.1,0.0,13.0,2.0,Aotizhongxin
32635,32636,2016,11,19,19,233.0,246.0,6.0,113.0,2800.0,12.0,10.3,1017.0,3.8,0.0,13.0,1.3,Aotizhongxin
32636,32637,2016,11,19,20,232.0,244.0,5.0,122.0,2800.0,4.0,8.6,1018.2,6.0,0.0,10.0,3.1,Aotizhongxin
32637,32638,2016,11,19,21,171.0,172.0,2.0,87.0,2600.0,2.0,8.5,1019.1,5.9,0.0,10.0,2.7,Aotizhongxin
32638,32639,2016,11,19,22,131.0,131.0,3.0,73.0,2200.0,2.0,8.4,1020.2,6.0,0.0,10.0,2.1,Aotizhongxin
32639,32640,2016,11,19,23,98.0,98.0,3.0,60.0,1800.0,2.0,8.1,1020.7,5.4,0.0,10.0,2.9,Aotizhongxin
32640,32641,2016,11,20,0,110.0,110.0,2.0,59.0,1700.0,2.0,7.4,1021.2,4.5,0.0,10.0,2.4,Aotizhongxin
32641,32642,2016,11,20,1,108.0,108.0,2.0,53.0,1500.0,2.0,6.4,1021.3,3.4,0.0,10.0,1.8,Aotizhongxin
32642,32643,2016,11,20,2,91.0,91.0,3.0,2.0,1200.0,2.0,6.1,1021.3,2.9,0.0,3.0,2.8,Aotizhongxin
32643,32644,2016,11,20,3,71.0,71.0,2.0,47.0,900.0,4.0,6.1,1020.6,2.7,0.0,3.0,2.8,Aotizhongxin
32644,32645,2016,11,20,4,66.0,66.0,3.0,47.0,900.0,,5.8,1020.4,2.6,0.0,3.0,2.3,Aotizhongxin
32645,32646,2016,11,20,5,61.0,61.0,2.0,46.0,800.0,3.0,5.7,1020.8,2.5,0.0,3.0,2.4,Aotizhongxin
32646,32647,2016,11,20,6,49.0,49.0,2.0,44.0,800.0,4.0,4.1,1020.9,1.3,0.0,3.0,2.4,Aotizhongxin
32647,32648,2016,11,20,7,55.0,55.0,2.0,50.0,1200.0,2.0,3.7,1021.9,1.1,0.0,3.0,1.9,Aotizhongxin
32648,32649,2016,11,20,8,46.0,46.0,2.0,48.0,1000.0,2.0,3.8,1022.5,0.0,0.0,3.0,2.2,Aotizhongxin
