,No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
31354,31355,2016,9,27,10,3.0,3.0,2.0,13.0,400.0,52.0,16.85,1018.0,3.0,0.0,5.0,6.2,Wanliu
31355,31356,2016,9,27,11,5.0,5.0,2.0,12.0,400.0,59.0,17.9,1018.0,2.4,0.0,5.0,5.9,Wanliu
31356,31357,2016,9,27,12,4.0,4.0,2.0,12.0,400.0,62.0,18.875,1018.0,1.9,0.0,5.0,5.9,Wanliu
31357,31358,2016,9,27,13,9.0,9.0,2.0,11.0,400.0,67.0,19.725,1017.75,2.1,0.0,8.0,5.4,Wanliu
31358,31359,2016,9,27,14,3.0,3.0,2.0,11.0,400.0,68.0,20.475,1017.25,2.1,0.0,5.0,5.6,Wanliu
31359,31360,2016,9,27,15,4.0,4.0,2.0,11.0,400.0,67.0,20.225,1017.0,2.1,0.0,8.0,4.1,Wanliu
31360,31361,2016,9,27,16,5.0,5.0,2.0,13.0,500.0,66.0,20.0,1017.75,2.7,0.0,5.0,3.8,Wanliu
31361,31362,2016,9,27,17,11.0,11.0,2.0,14.0,500.0,62.0,19.85,1018.0,2.7,0.0,5.0,4.0,Wanliu
31362,31363,2016,9,27,18,10.0,10.0,2.0,22.0,400.0,50.0,18.9,1018.75,2.0,0.0,5.0,5.4,Wanliu
31363,31364,2016,9,27,19,8.0,8.0,2.0,34.0,400.0,36.0,18.05,1019.75,1.2,0.0,5.0,3.6,Wanliu
31364,31365,2016,9,27,20,10.0,10.0,2.0,24.0,300.0,44.0,17.85,1020.75,0.0,0.0,5.0,3.7,Wanliu
31365,31366,2016,9,27,21,8.0,8.0,2.0,31.0,300.0,34.0,17.225,1021.75,0.3,0.0,5.0,2.0,Wanliu
31366,31367,2016,9,27,22,10.0,10.0,2.0,30.0,300.0,33.0,16.35,1022.25,2.2,0.0,5.0,1.3,Wanliu
31367,31368,2016,9,27,23,16.0,16.0,2.0,28.0,400.0,33.0,15.525,1023.0,3.2,0.0,5.0,1.1,Wanliu
31368,31369,2016,9,28,0,16.0,16.0,2.0,40.0,400.0,17.0,13.85,1023.0,3.9,0.0,5.0,1.5,Wanliu
31369,31370,2016,9,28,1,13.0,13.0,2.0,42.0,400.0,13.0,13.15,1023.0,4.2,0.0,5.0,1.6,Wanliu
31370,31371,2016,9,28,2,12.0,12.0,2.0,46.0,300.0,8.0,13.2,1023.75,3.8,0.0,5.0,2.0,Wanliu
31371,31372,2016,9,28,3,11.0,11.0,2.0,52.0,300.0,3.0,13.625,1023.75,1.8,0.0,5.0,2.9,Wanliu
31372,31373,2016,9,28,4,8.0,8.0,2.0,53.0,300.0,2.0,13.55,1023.25,0.0,0.0,5.0,2.4,Wanliu
31373,31374,2016,9,28,5,4.0,4.0,2.0,51.0,400.0,2.0,13.0,1024.0,-0.3,0.0,5.0,2.6,Wanliu
31374,31375,2016,9,28,6,7.0,7.0,2.0,49.0,400.0,2.0,12.0,1024.0,-0.3,0.0,5.0,1.9,Wanliu
31375,31376,2016,9,28,7,13.0,13.0,2.0,49.0,600.0,2.0,12.125,1024.0,-0.8,0.0,5.0,1.2,Wanliu
31376,31377,2016,9,28,8,13.0,13.0,2.0,44.0,500.0,5.0,13.7,1025.0,-0.8,0.0,5.0,3.1,Wanliu
31377,31378,2016,9,28,9,13.0,13.0,2.0,30.0,400.0,19.0,15.05,1025.0,-1.8,0.0,5.0,3.5,Wanliu
31378,31379,2016,9,28,10,4.0,4.0,2.0,23.0,400.0,29.0,16.1,1025.0,-1.5,0.0,5.0,4.5,Wanliu
31379,31380,2016,9,28,11,7.0,7.0,2.0,,,40.0,16.975,1024.5,-1.2,0.0,5.0,3.4,Wanliu
31380,31381,2016,9,28,12,13.0,13.0,2.0,13.0,,51.0,17.775,1023.5,-0.9,0.0,10.0,1.7,Wanliu
31381,31382,2016,9,28,13,16.0,16.0,2.0,14.0,300.0,,20.3,1019.8,-0.4,0.0,2.0,1.5,Wanliu
31382,31383,2016,9,28,14,9.0,9.0,2.0,,300.0,,19.025,1021.5,-0.5,0.0,8.0,2.0,Wanliu
31383,31384,2016,9,28,15,8.0,8.0,2.0,,300.0,56.0,19.75,1020.25,-0.9,0.0,5.0,1.8,Wanliu
31384,31385,2016,9,28,16,14.0,14.0,2.0,22.0,300.0,69.0,20.125,1019.75,-1.2,0.0,8.0,1.0,Wanliu
31385,31386,2016,9,28,17,9.0,9.0,,28.0,400.0,58.0,20.525,1019.0,-0.5,0.0,13.0,1.7,Wanliu
31386,31387,2016,9,28,18,7.0,7.0,2.0,42.0,500.0,41.0,19.475,1019.0,0.3,0.0,13.0,1.5,Wanliu
31387,31388,2016,9,28,19,21.0,21.0,6.0,79.0,600.0,10.0,12.3,1017.1,6.3,0.0,10.0,0.0,Wanliu
31388,31389,2016,9,28,20,28.0,28.0,6.0,86.0,900.0,2.0,15.5,1019.0,2.4,0.0,10.0,0.6,Wanliu
31389,31390,2016,9,28,21,33.0,33.0,7.0,120.0,900.0,2.0,14.175,1019.25,2.6,0.0,13.0,0.8,Wanliu
31390,31391,2016,9,28,22,40.0,40.0,7.0,136.0,1000.0,2.0,13.85,1019.5,3.5,0.0,13.0,1.2,Wanliu
31391,31392,2016,9,28,23,41.0,41.0,7.0,103.0,1000.0,2.0,12.7,1020.0,4.4,0.0,,0.0,Wanliu
31392,31393,2016,9,29,0,35.0,35.0,7.0,76.0,1000.0,2.0,10.7333333333333,1019.0,5.7,0.0,,0.0,Wanliu
31393,31394,2016,9,29,1,30.0,30.0,7.0,66.0,900.0,2.0,9.9,1018.75,6.3,0.0,,0.0,Wanliu
31394,31395,2016,9,29,2,30.0,30.0,2.0,65.0,700.0,2.0,9.375,1018.25,6.5,0.0,,0.3,Wanliu
31395,31396,2016,9,29,3,29.0,29.0,2.0,63.0,600.0,2.0,9.325,1018.0,6.7,0.0,5.0,0.8,Wanliu
31396,31397,2016,9,29,4,26.0,26.0,2.0,63.0,600.0,,9.175,1018.0,6.8,0.0,5.0,0.7,Wanliu
31397,31398,2016,9,29,5,25.0,25.0,2.0,53.0,500.0,2.0,8.65,1018.0,6.7,0.0,5.0,0.7,Wanliu
31398,31399,2016,9,29,6,22.0,22.0,,48.0,500.0,2.0,8.7,1017.75,6.7,0.0,5.0,1.2,Wanliu
31399,31400,2016,9,29,7,20.0,20.0,,49.0,600.0,2.0,9.075,1018.0,6.5,0.0,5.0,0.8,Wanliu
31400,31401,2016,9,29,8,29.0,29.0,2.0,57.0,700.0,,11.2,1016.4,8.1,0.0,4.0,0.8,Wanliu
31401,31402,2016,9,29,9,36.0,36.0,3.0,,700.0,4.0,14.0,1016.2,5.6,0.0,6.0,1.5,Wanliu
31402,31403,2016,9,29,10,28.0,28.0,2.0,53.0,600.0,12.0,16.1,1015.8,6.0,0.0,5.0,0.9,Wanliu
31403,31404,2016,9,29,11,33.0,33.0,3.0,62.0,700.0,21.0,17.8,1014.8,6.0,0.0,6.0,0.9,Wanliu
31404,31405,2016,9,29,12,53.0,53.0,7.0,61.0,600.0,53.0,19.7,1013.9,5.7,0.0,12.0,2.7,Wanliu
31405,31406,2016,9,29,13,52.0,52.0,8.0,39.0,500.0,93.0,21.0,1012.6,6.1,0.0,9.0,2.2,Wanliu
31406,31407,2016,9,29,14,54.0,54.0,7.0,38.0,500.0,101.0,21.6,1011.5,6.7,0.0,12.0,2.1,Wanliu
31407,31408,2016,9,29,15,55.0,55.0,8.0,35.0,500.0,114.0,21.5,1010.9,5.4,0.0,12.0,2.2,Wanliu
31408,31409,2016,9,29,16,60.0,60.0,7.0,47.0,500.0,108.0,20.7,1010.7,5.9,0.0,12.0,1.9,Wanliu
31409,31410,2016,9,29,17,75.0,75.0,6.0,59.0,600.0,109.0,19.6,1010.5,6.0,0.0,12.0,1.5,Wanliu
31410,31411,2016,9,29,18,86.0,86.0,9.0,69.0,700.0,100.0,18.6,1010.5,5.1,0.0,12.0,1.2,Wanliu
31411,31412,2016,9,29,19,83.0,83.0,8.0,93.0,800.0,64.0,17.2,1010.9,6.7,0.0,9.0,0.9,Wanliu
31412,31413,2016,9,29,20,86.0,86.0,5.0,94.0,800.0,51.0,15.3,1011.0,8.8,0.0,13.0,0.0,Wanliu
31413,31414,2016,9,29,21,92.0,92.0,3.0,111.0,900.0,21.0,14.4,1011.3,10.6,0.0,13.0,0.0,Wanliu
31414,31415,2016,9,29,22,90.0,90.0,2.0,113.0,1000.0,6.0,14.0,1011.5,10.6,0.0,13.0,0.0,Wanliu
31415,31416,2016,9,29,23,83.0,83.0,2.0,112.0,900.0,3.0,14.3,1011.4,10.1,0.0,5.0,1.0,Wanliu
31416,31417,2016,9,30,0,85.0,85.0,2.0,113.0,1000.0,2.0,14.4,1011.1,9.4,0.0,6.0,0.8,Wanliu
31417,31418,2016,9,30,1,83.0,83.0,2.0,108.0,900.0,2.0,13.9,1011.1,10.5,0.0,6.0,0.4,Wanliu
31418,31419,2016,9,30,2,83.0,83.0,2.0,107.0,900.0,2.0,13.1,1011.2,10.5,0.0,6.0,0.3,Wanliu
31419,31420,2016,9,30,3,78.0,78.0,2.0,98.0,900.0,2.0,12.5,1011.1,10.4,0.0,6.0,0.4,Wanliu
31420,31421,2016,9,30,4,83.0,83.0,2.0,86.0,800.0,2.0,12.0,1010.9,10.1,0.0,5.0,0.2,Wanliu
31421,31422,2016,9,30,5,83.0,83.0,2.0,80.0,800.0,2.0,11.5,1011.4,9.7,0.0,5.0,0.2,Wanliu
31422,31423,2016,9,30,6,87.0,87.0,2.0,79.0,800.0,2.0,12.425,1013.0,9.3,0.0,5.0,1.0,Wanliu
31423,31424,2016,9,30,7,86.0,86.0,2.0,73.0,1000.0,2.0,11.1,1011.5,9.7,0.0,,0.2,Wanliu
31424,31425,2016,9,30,8,94.0,94.0,2.0,77.0,1500.0,2.0,13.8,1011.8,10.2,0.0,6.0,1.0,Wanliu
31425,31426,2016,9,30,9,100.0,100.0,3.0,85.0,1200.0,4.0,16.8,1011.8,10.2,0.0,6.0,0.6,Wanliu
31426,31427,2016,9,30,10,99.0,99.0,6.0,95.0,1200.0,6.0,18.8,1011.5,9.6,0.0,6.0,1.3,Wanliu
31427,31428,2016,9,30,11,108.0,108.0,7.0,96.0,1000.0,28.0,20.4,1010.7,8.7,0.0,1.0,1.0,Wanliu
31428,31429,2016,9,30,12,105.0,105.0,9.0,73.0,900.0,79.0,22.2,1009.9,8.0,0.0,5.0,0.6,Wanliu
31429,31430,2016,9,30,13,114.0,114.0,10.0,59.0,800.0,128.0,23.2,1009.0,7.7,0.0,11.0,0.8,Wanliu
31430,31431,2016,9,30,14,119.0,119.0,10.0,68.0,900.0,137.0,24.1,1008.0,8.9,0.0,9.0,1.0,Wanliu
31431,31432,2016,9,30,15,115.0,115.0,10.0,62.0,900.0,147.0,24.2,1007.5,9.4,0.0,9.0,1.4,Wanliu
31432,31433,2016,9,30,16,109.0,109.0,9.0,69.0,900.0,156.0,23.7,1007.3,10.4,0.0,12.0,1.3,Wanliu
31433,31434,2016,9,30,17,106.0,106.0,9.0,66.0,900.0,179.0,22.5,1007.4,10.3,0.0,12.0,1.5,Wanliu
31434,31435,2016,9,30,18,110.0,110.0,10.0,76.0,1000.0,167.0,20.5,1007.3,9.4,0.0,12.0,0.5,Wanliu
31435,31436,2016,9,30,19,116.0,116.0,7.0,76.0,1100.0,144.0,17.7,1007.6,10.6,0.0,11.0,0.3,Wanliu
31436,31437,2016,9,30,20,112.0,112.0,6.0,111.0,1300.0,100.0,17.4,1007.9,10.3,0.0,9.0,0.9,Wanliu
31437,31438,2016,9,30,21,131.0,131.0,7.0,134.0,1400.0,54.0,17.1,1008.1,11.1,0.0,14.0,0.3,Wanliu
31438,31439,2016,9,30,22,129.0,129.0,8.0,115.0,1300.0,51.0,16.8,1008.6,11.3,0.0,13.0,0.9,Wanliu
31439,31440,2016,9,30,23,144.0,144.0,6.0,122.0,1300.0,30.0,15.3,1008.3,12.4,0.0,14.0,0.3,Wanliu
31440,31441,2016,10,1,0,151.0,151.0,2.0,132.0,1400.0,8.0,14.5,1008.1,12.0,0.0,13.0,0.1,Wanliu
31441,31442,2016,10,1,1,145.0,145.0,2.0,132.0,1500.0,2.0,14.7,1008.5,12.6,0.0,2.0,0.9,Wanliu
31442,31443,2016,10,1,2,139.0,139.0,2.0,122.0,1300.0,2.0,15.2,1009.6,12.1,0.0,6.0,2.0,Wanliu
31443,31444,2016,10,1,3,149.0,149.0,2.0,121.0,1100.0,2.0,14.4,1009.4,11.9,0.0,5.0,0.2,Wanliu
31444,31445,2016,10,1,4,145.0,145.0,2.0,110.0,1100.0,,13.6,1009.4,11.6,0.0,10.0,0.0,Wanliu
31445,31446,2016,10,1,5,145.0,145.0,2.0,102.0,1100.0,2.0,13.4,1009.3,11.8,0.0,5.0,0.4,Wanliu
31446,31447,2016,10,1,6,147.0,147.0,2.0,96.0,1300.0,2.0,14.0,1009.1,12.2,0.0,6.0,0.3,Wanliu
31447,31448,2016,10,1,7,150.0,150.0,2.0,95.0,1400.0,2.0,13.6,1009.4,12.3,0.0,6.0,0.0,Wanliu
31448,31449,2016,10,1,8,154.0,154.0,2.0,92.0,1400.0,3.0,15.3,1009.8,13.1,0.0,6.0,0.9,Wanliu
31449,31450,2016,10,1,9,164.0,164.0,4.0,97.0,1500.0,7.0,17.9,1009.9,12.3,0.0,5.0,0.7,Wanliu
31450,31451,2016,10,1,10,181.0,181.0,11.0,104.0,1600.0,20.0,20.1,1009.9,12.6,0.0,9.0,0.7,Wanliu
31451,31452,2016,10,1,11,184.0,184.0,18.0,95.0,1500.0,53.0,21.8,1009.3,12.4,0.0,3.0,0.5,Wanliu
31452,31453,2016,10,1,12,200.0,200.0,22.0,90.0,1600.0,94.0,23.3,1008.8,12.0,0.0,9.0,0.5,Wanliu
31453,31454,2016,10,1,13,202.0,202.0,21.0,100.0,1700.0,118.0,24.5,1008.1,11.8,0.0,16.0,1.1,Wanliu
31454,31455,2016,10,1,14,168.0,168.0,20.0,83.0,1300.0,142.0,24.9,1007.7,11.5,0.0,12.0,1.1,Wanliu
31455,31456,2016,10,1,15,146.0,164.0,26.0,55.0,1200.0,165.0,24.2,1007.7,9.4,0.0,12.0,1.9,Wanliu
31456,31457,2016,10,1,16,177.0,177.0,34.0,66.0,1500.0,138.0,23.3,1007.6,10.7,0.0,12.0,1.6,Wanliu
31457,31458,2016,10,1,17,167.0,171.0,30.0,68.0,1300.0,127.0,22.4,1007.8,9.9,0.0,12.0,1.4,Wanliu
31458,31459,2016,10,1,18,157.0,175.0,21.0,74.0,1200.0,101.0,19.7,1008.0,12.0,0.0,9.0,0.0,Wanliu
31459,31460,2016,10,1,19,155.0,202.0,11.0,97.0,1300.0,57.0,17.7,1008.6,12.6,0.0,13.0,0.0,Wanliu
31460,31461,2016,10,1,20,185.0,194.0,5.0,75.0,1600.0,56.0,16.8,1009.1,13.3,0.0,5.0,0.0,Wanliu
31461,31462,2016,10,1,21,192.0,203.0,4.0,112.0,1800.0,14.0,16.5,1009.6,14.1,0.0,5.0,0.0,Wanliu
31462,31463,2016,10,1,22,187.0,195.0,2.0,121.0,2000.0,2.0,17.0,1009.9,13.9,0.0,6.0,0.9,Wanliu
31463,31464,2016,10,1,23,209.0,232.0,2.0,132.0,1800.0,2.0,17.9,1010.1,13.6,0.0,6.0,0.6,Wanliu
31464,31465,2016,10,2,0,222.0,249.0,2.0,110.0,1700.0,15.0,17.3,1010.1,14.2,0.0,5.0,0.1,Wanliu
31465,31466,2016,10,2,1,222.0,222.0,2.0,104.0,1700.0,4.0,16.9,1010.0,14.4,0.0,5.0,0.1,Wanliu
31466,31467,2016,10,2,2,221.0,221.0,2.0,107.0,1800.0,2.0,16.1,1009.7,14.1,0.0,6.0,0.3,Wanliu
31467,31468,2016,10,2,3,221.0,221.0,2.0,118.0,1900.0,2.0,15.7,1009.6,14.2,0.0,5.0,0.2,Wanliu
31468,31469,2016,10,2,4,231.0,231.0,2.0,108.0,1800.0,2.0,15.3,1009.1,14.0,0.0,5.0,0.1,Wanliu
31469,31470,2016,10,2,5,222.0,222.0,2.0,99.0,1800.0,2.0,14.7,1009.0,13.6,0.0,1.0,0.4,Wanliu
31470,31471,2016,10,2,6,211.0,211.0,2.0,99.0,1700.0,2.0,14.7,1008.8,13.6,0.0,6.0,0.9,Wanliu
31471,31472,2016,10,2,7,211.0,211.0,2.0,97.0,1700.0,2.0,15.0,1009.2,14.0,0.0,5.0,0.3,Wanliu
31472,31473,2016,10,2,8,215.0,215.0,2.0,90.0,1700.0,2.0,16.2,1009.4,14.0,0.0,4.0,0.6,Wanliu
31473,31474,2016,10,2,9,217.0,217.0,2.0,99.0,1700.0,4.0,18.1,1009.2,14.4,0.0,5.0,0.5,Wanliu
31474,31475,2016,10,2,10,218.0,262.0,2.0,105.0,1700.0,3.0,17.6,1009.4,14.3,0.0,15.0,0.8,Wanliu
31475,31476,2016,10,2,11,222.0,222.0,2.0,95.0,1600.0,13.0,19.7,1008.3,13.8,0.0,6.0,1.6,Wanliu
31476,31477,2016,10,2,12,221.0,221.0,10.0,63.0,1400.0,75.0,21.9,1007.8,12.4,0.0,2.0,1.0,Wanliu
31477,31478,2016,10,2,13,174.0,174.0,16.0,50.0,1300.0,131.0,23.6,1006.8,12.3,0.0,10.0,0.7,Wanliu
31478,31479,2016,10,2,14,171.0,171.0,14.0,55.0,1200.0,146.0,24.3,1005.8,11.3,0.0,12.0,1.1,Wanliu
31479,31480,2016,10,2,15,167.0,167.0,13.0,68.0,1300.0,140.0,24.7,1005.3,12.9,0.0,12.0,1.0,Wanliu
31480,31481,2016,10,2,16,160.0,175.0,9.0,78.0,1300.0,130.0,24.3,1004.6,13.8,0.0,12.0,1.1,Wanliu
31481,31482,2016,10,2,17,145.0,165.0,7.0,75.0,1100.0,123.0,23.9,1004.3,14.3,0.0,12.0,1.2,Wanliu
31482,31483,2016,10,2,18,137.0,162.0,4.0,83.0,1100.0,95.0,21.1,1004.3,16.5,0.0,10.0,0.0,Wanliu
31483,31484,2016,10,2,19,145.0,145.0,2.0,91.0,1200.0,67.0,19.6,1004.2,16.1,0.0,9.0,0.7,Wanliu
31484,31485,2016,10,2,20,156.0,156.0,2.0,89.0,1300.0,66.0,19.8,1004.0,16.8,0.0,,0.2,Wanliu
31485,31486,2016,10,2,21,174.0,174.0,2.0,105.0,1400.0,49.0,19.4,1003.9,16.4,0.0,13.0,0.0,Wanliu
31486,31487,2016,10,2,22,175.0,179.0,2.0,121.0,1500.0,24.0,19.3,1003.7,16.5,0.0,7.0,0.7,Wanliu
31487,31488,2016,10,2,23,182.0,205.0,2.0,121.0,1400.0,5.0,19.3,1003.6,16.0,0.0,2.0,0.7,Wanliu
31488,31489,2016,10,3,0,193.0,199.0,2.0,117.0,1600.0,2.0,18.6,1003.6,15.1,0.0,5.0,0.5,Wanliu
31489,31490,2016,10,3,1,192.0,192.0,2.0,103.0,1600.0,2.0,17.8,1003.5,14.7,0.0,5.0,0.5,Wanliu
31490,31491,2016,10,3,2,206.0,206.0,2.0,73.0,1300.0,25.0,17.2,1003.4,14.8,0.0,2.0,0.6,Wanliu
31491,31492,2016,10,3,3,207.0,207.0,2.0,77.0,1300.0,14.0,16.9,1003.0,14.9,0.0,5.0,0.4,Wanliu
31492,31493,2016,10,3,4,205.0,205.0,2.0,76.0,1300.0,,17.2,1003.7,15.4,0.0,6.0,1.0,Wanliu
31493,31494,2016,10,3,5,181.0,181.0,2.0,78.0,1300.0,2.0,16.5,1003.7,15.2,0.0,2.0,0.6,Wanliu
31494,31495,2016,10,3,6,155.0,155.0,2.0,71.0,1300.0,2.0,16.4,1004.4,15.3,0.0,5.0,0.2,Wanliu
31495,31496,2016,10,3,7,131.0,138.0,2.0,64.0,1400.0,2.0,16.9,1004.6,16.1,0.0,5.0,0.7,Wanliu
31496,31497,2016,10,3,8,127.0,127.0,2.0,63.0,1400.0,3.0,17.8,1005.1,16.7,0.0,6.0,0.9,Wanliu
31497,31498,2016,10,3,9,158.0,160.0,2.0,65.0,1400.0,7.0,20.4,1005.5,17.4,0.0,5.0,1.4,Wanliu
31498,31499,2016,10,3,10,185.0,185.0,6.0,62.0,1400.0,40.0,23.3,1005.6,16.6,0.0,5.0,1.3,Wanliu
31499,31500,2016,10,3,11,200.0,200.0,8.0,55.0,1300.0,80.0,24.9,1005.7,15.8,0.0,2.0,1.1,Wanliu
31500,31501,2016,10,3,12,181.0,181.0,7.0,47.0,1200.0,111.0,26.5,1005.6,16.1,0.0,1.0,1.0,Wanliu
31501,31502,2016,10,3,13,158.0,158.0,5.0,39.0,1100.0,136.0,27.6,1004.7,15.3,0.0,1.0,1.1,Wanliu
31502,31503,2016,10,3,14,119.0,119.0,3.0,29.0,1000.0,157.0,28.5,1004.5,14.7,0.0,1.0,1.2,Wanliu
31503,31504,2016,10,3,15,94.0,94.0,3.0,32.0,800.0,161.0,28.5,1004.5,14.7,0.0,5.0,0.9,Wanliu
31504,31505,2016,10,3,16,59.0,59.0,2.0,24.0,600.0,142.0,27.5,1004.8,12.3,0.0,1.0,0.6,Wanliu
31505,31506,2016,10,3,17,52.0,84.0,2.0,74.0,700.0,79.0,25.2,1004.9,16.9,0.0,10.0,0.0,Wanliu
31506,31507,2016,10,3,18,68.0,140.0,2.0,152.0,1000.0,20.0,21.6,1005.8,15.7,0.0,5.0,0.0,Wanliu
31507,31508,2016,10,3,19,81.0,155.0,2.0,165.0,1300.0,3.0,19.5,1006.6,16.0,0.0,5.0,0.0,Wanliu
31508,31509,2016,10,3,20,75.0,105.0,2.0,114.0,1100.0,13.0,18.4,1007.2,16.2,0.0,5.0,0.2,Wanliu
31509,31510,2016,10,3,21,77.0,108.0,2.0,120.0,1400.0,2.0,17.8,1007.8,16.1,0.0,10.0,0.0,Wanliu
31510,31511,2016,10,3,22,87.0,128.0,2.0,115.0,1600.0,2.0,17.3,1008.4,15.6,0.0,5.0,0.1,Wanliu
31511,31512,2016,10,3,23,127.0,286.0,2.0,92.0,1600.0,38.0,21.6,1008.9,18.6,0.0,10.0,3.3,Wanliu
31512,31513,2016,10,4,0,154.0,154.0,2.0,23.0,1200.0,89.0,21.4,1009.3,15.9,0.0,3.0,2.3,Wanliu
31513,31514,2016,10,4,1,30.0,30.0,2.0,15.0,600.0,69.0,20.4,1009.6,12.9,0.0,6.0,1.1,Wanliu
31514,31515,2016,10,4,2,16.0,38.0,2.0,17.0,500.0,58.0,19.4,1010.0,13.3,0.0,1.0,1.1,Wanliu
31515,31516,2016,10,4,3,10.0,51.0,2.0,18.0,600.0,46.0,17.4,1010.0,15.0,0.4,5.0,0.5,Wanliu
31516,31517,2016,10,4,4,22.0,22.0,2.0,18.0,700.0,36.0,17.0,1010.0,15.3,0.0,10.0,0.7,Wanliu
31517,31518,2016,10,4,5,13.0,34.0,2.0,17.0,700.0,44.0,17.2,1010.2,14.1,0.1,2.0,0.6,Wanliu
31518,31519,2016,10,4,6,18.0,24.0,2.0,21.0,600.0,35.0,17.0,1010.8,13.5,0.0,5.0,1.0,Wanliu
31519,31520,2016,10,4,7,24.0,43.0,2.0,30.0,800.0,25.0,16.3,1011.1,13.2,0.1,1.0,1.1,Wanliu
31520,31521,2016,10,4,8,23.0,36.0,2.0,28.0,700.0,27.0,15.4,1011.2,12.7,0.1,2.0,1.1,Wanliu
31521,31522,2016,10,4,9,17.0,18.0,2.0,34.0,800.0,19.0,15.7,1010.4,13.0,0.1,1.0,0.9,Wanliu
31522,31523,2016,10,4,10,36.0,53.0,2.0,34.0,800.0,19.0,16.2,1010.6,12.7,0.0,8.0,0.5,Wanliu
31523,31524,2016,10,4,11,34.0,47.0,2.0,42.0,800.0,8.0,15.5,1009.7,13.2,0.1,7.0,2.2,Wanliu
31524,31525,2016,10,4,12,27.0,30.0,2.0,41.0,1000.0,8.0,15.1,1008.9,12.8,0.0,4.0,1.4,Wanliu
31525,31526,2016,10,4,13,32.0,48.0,2.0,48.0,1100.0,3.0,15.3,1008.3,12.8,0.1,4.0,2.0,Wanliu
31526,31527,2016,10,4,14,32.0,40.0,2.0,45.0,1000.0,4.0,14.5,1007.3,13.4,1.6,6.0,1.5,Wanliu
31527,31528,2016,10,4,15,35.0,37.0,2.0,46.0,1200.0,3.0,13.8,1007.9,12.5,1.7,4.0,2.3,Wanliu
31528,31529,2016,10,4,16,44.0,44.0,2.0,47.0,1400.0,3.0,14.0,1008.0,13.2,3.2,6.0,1.4,Wanliu
31529,31530,2016,10,4,17,37.0,43.0,2.0,47.0,1300.0,2.0,14.3,1007.9,13.5,0.6,6.0,1.1,Wanliu
31530,31531,2016,10,4,18,41.0,47.0,2.0,46.0,1400.0,2.0,14.7,1008.4,14.1,0.0,4.0,0.8,Wanliu
31531,31532,2016,10,4,19,43.0,46.0,2.0,44.0,1500.0,2.0,14.8,1009.4,14.0,0.0,6.0,0.7,Wanliu
31532,31533,2016,10,4,20,36.0,50.0,2.0,43.0,1600.0,2.0,14.8,1010.1,14.2,0.0,6.0,0.8,Wanliu
31533,31534,2016,10,4,21,34.0,34.0,2.0,45.0,1400.0,2.0,14.7,1010.3,13.9,0.0,5.0,0.6,Wanliu
31534,31535,2016,10,4,22,32.0,32.0,2.0,43.0,1300.0,2.0,14.3,1010.7,13.7,0.0,5.0,0.1,Wanliu
31535,31536,2016,10,4,23,33.0,33.0,2.0,39.0,1300.0,2.0,14.0,1010.9,13.4,0.0,15.0,0.5,Wanliu
31536,31537,2016,10,5,0,30.0,30.0,2.0,37.0,1300.0,2.0,13.6,1010.8,13.0,0.0,8.0,0.4,Wanliu
31537,31538,2016,10,5,1,28.0,28.0,2.0,34.0,1300.0,2.0,12.6,1010.9,12.0,0.1,5.0,0.0,Wanliu
31538,31539,2016,10,5,2,19.0,19.0,2.0,30.0,1000.0,2.0,12.0,1011.3,11.4,0.0,15.0,0.0,Wanliu
31539,31540,2016,10,5,3,22.0,22.0,2.0,28.0,1000.0,2.0,11.6,1011.3,11.0,0.0,10.0,0.1,Wanliu
31540,31541,2016,10,5,4,22.0,24.0,2.0,28.0,1100.0,,11.6,1011.7,11.1,0.0,10.0,0.2,Wanliu
31541,31542,2016,10,5,5,22.0,22.0,2.0,27.0,1100.0,2.0,11.4,1012.1,10.9,0.0,8.0,0.3,Wanliu
31542,31543,2016,10,5,6,25.0,25.0,2.0,26.0,1100.0,2.0,11.4,1012.3,10.9,0.0,12.0,0.7,Wanliu
31543,31544,2016,10,5,7,25.0,53.0,2.0,29.0,1100.0,2.0,13.1,1012.6,12.8,0.0,13.0,0.7,Wanliu
31544,31545,2016,10,5,8,37.0,56.0,2.0,33.0,1300.0,2.0,14.5,1013.0,14.0,0.0,13.0,1.4,Wanliu
31545,31546,2016,10,5,9,37.0,48.0,2.0,38.0,1200.0,4.0,14.8,1013.8,13.2,0.0,9.0,1.5,Wanliu
31546,31547,2016,10,5,10,41.0,41.0,2.0,44.0,1000.0,12.0,16.4,1013.5,14.2,0.0,13.0,2.4,Wanliu
31547,31548,2016,10,5,11,52.0,52.0,2.0,36.0,1000.0,25.0,18.0,1013.1,13.1,0.0,12.0,2.1,Wanliu
31548,31549,2016,10,5,12,61.0,61.0,2.0,32.0,1100.0,38.0,19.3,1012.4,12.8,0.0,12.0,2.5,Wanliu
31549,31550,2016,10,5,13,67.0,70.0,2.0,32.0,1200.0,43.0,20.5,1011.8,13.0,0.0,12.0,2.0,Wanliu
31550,31551,2016,10,5,14,61.0,61.0,2.0,35.0,1100.0,59.0,20.2,1011.7,12.9,0.0,13.0,3.3,Wanliu
31551,31552,2016,10,5,15,54.0,59.0,2.0,37.0,900.0,66.0,20.1,1011.6,13.5,0.0,12.0,2.2,Wanliu
