,No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
25589,25590,2016,1,31,5,7.0,11.0,5.0,22.0,600.0,53.0,-7.7,1033.1,-24.4,0.0,7.0,2.2,Tiantan
25590,25591,2016,1,31,6,6.0,11.0,4.0,28.0,600.0,47.0,-7.1,1033.3,-24.8,0.0,7.0,3.7,Tiantan
25591,25592,2016,1,31,7,5.0,16.0,5.0,42.0,600.0,31.0,-7.1,1033.9,-24.8,0.0,7.0,2.6,Tiantan
25592,25593,2016,1,31,8,5.0,15.0,5.0,39.0,600.0,34.0,-6.9,1034.5,-24.6,0.0,7.0,3.5,Tiantan
25593,25594,2016,1,31,9,13.0,22.0,8.0,37.0,600.0,41.0,-6.1,1034.9,-24.9,0.0,7.0,4.0,Tiantan
25594,25595,2016,1,31,10,11.0,20.0,7.0,25.0,500.0,58.0,-4.5,1034.6,-24.1,0.0,8.0,3.9,Tiantan
25595,25596,2016,1,31,11,6.0,20.0,7.0,24.0,500.0,62.0,-3.4,1034.7,-23.8,0.0,7.0,3.6,Tiantan
25596,25597,2016,1,31,12,6.0,17.0,7.0,22.0,400.0,66.0,-2.4,1033.5,-23.6,0.0,8.0,4.8,Tiantan
25597,25598,2016,1,31,13,8.0,16.0,5.0,22.0,400.0,69.0,-0.6,1032.5,-22.7,0.0,4.0,3.1,Tiantan
25598,25599,2016,1,31,14,6.0,16.0,6.0,21.0,400.0,72.0,0.2,1031.9,-22.7,0.0,8.0,3.9,Tiantan
25599,25600,2016,1,31,15,3.0,15.0,5.0,25.0,400.0,70.0,1.0,1031.3,-22.1,0.0,8.0,2.9,Tiantan
25600,25601,2016,1,31,16,3.0,15.0,5.0,29.0,400.0,67.0,1.2,1031.1,-21.9,0.0,8.0,3.7,Tiantan
25601,25602,2016,1,31,17,37.0,56.0,17.0,36.0,800.0,77.0,0.8,1030.9,-21.6,0.0,15.0,3.8,Tiantan
25602,25603,2016,1,31,18,64.0,75.0,20.0,50.0,1000.0,57.0,0.1,1031.4,-20.9,0.0,15.0,2.2,Tiantan
25603,25604,2016,1,31,19,82.0,95.0,22.0,64.0,1200.0,38.0,-0.3,1031.9,-20.0,0.0,15.0,2.3,Tiantan
25604,25605,2016,1,31,20,105.0,117.0,24.0,80.0,1400.0,25.0,-2.0,1032.4,-18.6,0.0,5.0,0.9,Tiantan
25605,25606,2016,1,31,21,111.0,122.0,26.0,99.0,1600.0,4.0,-1.5,1033.1,-19.5,0.0,4.0,2.2,Tiantan
25606,25607,2016,1,31,22,103.0,118.0,25.0,97.0,1800.0,2.0,-3.6,1033.4,-18.7,0.0,1.0,1.4,Tiantan
25607,25608,2016,1,31,23,93.0,93.0,20.0,79.0,1400.0,12.0,-2.8,1033.6,-18.8,0.0,4.0,1.7,Tiantan
25608,25609,2016,2,1,0,17.0,17.0,12.0,48.0,600.0,37.0,-2.7,1033.6,-19.2,0.0,7.0,2.1,Tiantan
25609,25610,2016,2,1,1,15.0,16.0,9.0,41.0,600.0,42.0,-2.8,1033.2,-18.8,0.0,8.0,1.7,Tiantan
25610,25611,2016,2,1,2,16.0,19.0,11.0,42.0,600.0,38.0,-3.3,1033.0,-18.8,0.0,4.0,1.6,Tiantan
25611,25612,2016,2,1,3,15.0,18.0,11.0,44.0,600.0,34.0,-3.8,1032.7,-18.5,0.0,4.0,1.4,Tiantan
25612,25613,2016,2,1,4,15.0,15.0,10.0,44.0,700.0,26.0,-5.3,1032.3,-18.7,0.0,2.0,1.1,Tiantan
25613,25614,2016,2,1,5,10.0,12.0,10.0,36.0,600.0,36.0,-7.3,1032.2,-18.9,0.0,3.0,1.2,Tiantan
25614,25615,2016,2,1,6,9.0,14.0,10.0,40.0,600.0,31.0,-7.9,1032.0,-18.9,0.0,6.0,0.6,Tiantan
25615,25616,2016,2,1,7,6.0,21.0,12.0,54.0,800.0,20.0,-6.6,1032.3,-19.9,0.0,5.0,1.4,Tiantan
25616,25617,2016,2,1,8,13.0,32.0,15.0,64.0,900.0,12.0,-7.6,1032.9,-18.9,0.0,2.0,0.9,Tiantan
25617,25618,2016,2,1,9,11.0,28.0,17.0,62.0,900.0,19.0,-3.6,1033.0,-18.3,0.0,5.0,2.2,Tiantan
25618,25619,2016,2,1,10,20.0,30.0,16.0,57.0,1000.0,27.0,-2.5,1032.9,-19.0,0.0,5.0,1.8,Tiantan
25619,25620,2016,2,1,11,18.0,24.0,11.0,41.0,600.0,48.0,0.4,1032.7,-20.0,0.0,7.0,4.0,Tiantan
25620,25621,2016,2,1,12,7.0,20.0,8.0,26.0,400.0,67.0,0.9,1032.1,-20.2,0.0,7.0,4.0,Tiantan
25621,25622,2016,2,1,13,12.0,15.0,7.0,22.0,400.0,72.0,2.1,1031.1,-20.5,0.0,7.0,4.2,Tiantan
25622,25623,2016,2,1,14,4.0,13.0,7.0,24.0,400.0,71.0,3.0,1030.4,-20.4,0.0,8.0,4.0,Tiantan
25623,25624,2016,2,1,15,9.0,15.0,6.0,24.0,400.0,74.0,3.6,1030.1,-20.0,0.0,8.0,3.7,Tiantan
25624,25625,2016,2,1,16,16.0,23.0,6.0,26.0,400.0,73.0,3.2,1029.6,-20.3,0.0,8.0,4.2,Tiantan
25625,25626,2016,2,1,17,6.0,40.0,6.0,26.0,400.0,74.0,2.5,1029.3,-19.5,0.0,15.0,3.8,Tiantan
25626,25627,2016,2,1,18,6.0,23.0,7.0,34.0,400.0,64.0,1.9,1029.8,-19.4,0.0,8.0,2.9,Tiantan
25627,25628,2016,2,1,19,14.0,25.0,9.0,52.0,600.0,43.0,1.4,1030.2,-19.2,0.0,8.0,2.2,Tiantan
25628,25629,2016,2,1,20,11.0,27.0,8.0,47.0,600.0,45.0,0.8,1030.6,-19.1,0.0,8.0,2.8,Tiantan
25629,25630,2016,2,1,21,16.0,22.0,9.0,53.0,600.0,37.0,0.1,1031.0,-18.6,0.0,7.0,1.7,Tiantan
25630,25631,2016,2,1,22,8.0,15.0,8.0,45.0,500.0,45.0,-0.6,1030.5,-18.2,0.0,4.0,2.0,Tiantan
25631,25632,2016,2,1,23,10.0,12.0,7.0,33.0,400.0,58.0,-1.0,1030.0,-18.1,0.0,4.0,1.2,Tiantan
25632,25633,2016,2,2,0,10.0,14.0,10.0,31.0,500.0,60.0,-1.4,1030.4,-18.9,0.0,5.0,1.4,Tiantan
25633,25634,2016,2,2,1,12.0,13.0,8.0,30.0,500.0,57.0,-1.5,1030.1,-18.1,0.0,5.0,1.3,Tiantan
25634,25635,2016,2,2,2,16.0,16.0,10.0,36.0,500.0,45.0,-4.1,1030.3,-18.0,0.0,1.0,1.2,Tiantan
25635,25636,2016,2,2,3,18.0,18.0,12.0,37.0,600.0,45.0,-4.2,1029.7,-18.1,0.0,2.0,1.4,Tiantan
25636,25637,2016,2,2,4,14.0,14.0,12.0,43.0,700.0,36.0,-4.7,1029.1,-18.6,0.0,5.0,1.4,Tiantan
25637,25638,2016,2,2,5,20.0,20.0,13.0,51.0,700.0,27.0,-6.1,1028.8,-18.8,0.0,5.0,0.9,Tiantan
25638,25639,2016,2,2,6,15.0,15.0,9.0,50.0,700.0,23.0,-6.3,1028.4,-19.0,0.0,5.0,1.3,Tiantan
25639,25640,2016,2,2,7,16.0,16.0,8.0,52.0,700.0,17.0,-6.5,1028.5,-19.1,0.0,6.0,1.2,Tiantan
25640,25641,2016,2,2,8,15.0,20.0,7.0,64.0,800.0,7.0,-6.0,1028.7,-18.7,0.0,5.0,1.0,Tiantan
25641,25642,2016,2,2,9,24.0,52.0,11.0,68.0,900.0,10.0,-3.2,1028.9,-18.4,0.0,6.0,1.2,Tiantan
25642,25643,2016,2,2,10,19.0,19.0,13.0,54.0,800.0,33.0,-1.4,1028.3,-18.5,0.0,2.0,2.4,Tiantan
25643,25644,2016,2,2,11,21.0,21.0,13.0,45.0,800.0,46.0,0.5,1027.7,-18.8,0.0,2.0,2.1,Tiantan
25644,25645,2016,2,2,12,24.0,25.0,12.0,43.0,700.0,51.0,1.6,1026.8,-19.6,0.0,5.0,1.8,Tiantan
25645,25646,2016,2,2,13,23.0,23.0,13.0,42.0,700.0,55.0,3.0,1025.6,-19.7,0.0,15.0,3.0,Tiantan
25646,25647,2016,2,2,14,21.0,22.0,17.0,44.0,700.0,55.0,4.3,1024.3,-19.4,0.0,8.0,1.7,Tiantan
25647,25648,2016,2,2,15,27.0,28.0,21.0,54.0,900.0,51.0,5.2,1023.7,-19.4,0.0,13.0,1.5,Tiantan
25648,25649,2016,2,2,16,29.0,31.0,24.0,59.0,900.0,49.0,5.0,1023.5,-21.2,0.0,8.0,2.6,Tiantan
25649,25650,2016,2,2,17,34.0,37.0,29.0,65.0,1000.0,46.0,4.4,1023.5,-20.9,0.0,15.0,2.2,Tiantan
25650,25651,2016,2,2,18,44.0,44.0,28.0,68.0,1100.0,42.0,1.8,1023.6,-20.7,0.0,16.0,1.0,Tiantan
25651,25652,2016,2,2,19,53.0,56.0,31.0,91.0,1200.0,15.0,0.7,1023.9,-17.6,0.0,14.0,1.7,Tiantan
25652,25653,2016,2,2,20,62.0,62.0,28.0,101.0,1400.0,3.0,-0.9,1024.3,-17.2,0.0,14.0,1.6,Tiantan
25653,25654,2016,2,2,21,59.0,65.0,27.0,102.0,1500.0,2.0,-2.6,1024.8,-16.7,0.0,15.0,0.7,Tiantan
25654,25655,2016,2,2,22,72.0,75.0,29.0,103.0,1800.0,2.0,-3.9,1024.6,-15.9,0.0,14.0,0.8,Tiantan
25655,25656,2016,2,2,23,76.0,77.0,24.0,99.0,2000.0,2.0,-3.9,1024.3,-16.8,0.0,15.0,0.9,Tiantan
25656,25657,2016,2,3,0,64.0,64.0,19.0,91.0,1700.0,2.0,-1.7,1024.4,-18.7,0.0,6.0,1.1,Tiantan
25657,25658,2016,2,3,1,37.0,37.0,14.0,82.0,1200.0,2.0,-5.0,1024.2,-17.2,0.0,5.0,0.9,Tiantan
25658,25659,2016,2,3,2,34.0,34.0,8.0,82.0,1200.0,2.0,-4.3,1024.2,-18.2,0.0,5.0,1.1,Tiantan
25659,25660,2016,2,3,3,26.0,26.0,8.0,77.0,1000.0,2.0,-5.1,1024.0,-18.2,0.0,2.0,0.3,Tiantan
25660,25661,2016,2,3,4,21.0,21.0,6.0,76.0,1100.0,2.0,-4.8,1023.6,-18.0,0.0,6.0,1.4,Tiantan
25661,25662,2016,2,3,5,27.0,27.0,4.0,70.0,1200.0,2.0,-6.4,1023.6,-18.1,0.0,2.0,0.7,Tiantan
25662,25663,2016,2,3,6,29.0,29.0,4.0,65.0,1100.0,2.0,-8.2,1023.4,-17.5,0.0,3.0,0.7,Tiantan
25663,25664,2016,2,3,7,14.0,17.0,3.0,67.0,1100.0,2.0,-8.1,1023.8,-17.2,0.0,1.0,1.2,Tiantan
25664,25665,2016,2,3,8,17.0,30.0,3.0,68.0,1100.0,2.0,-6.3,1024.3,-16.3,0.0,6.0,0.6,Tiantan
25665,25666,2016,2,3,9,25.0,57.0,11.0,73.0,1300.0,4.0,-2.7,1024.9,-16.4,0.0,13.0,0.7,Tiantan
25666,25667,2016,2,3,10,31.0,32.0,15.0,76.0,1400.0,12.0,-0.1,1025.0,-16.9,0.0,1.0,0.9,Tiantan
25667,25668,2016,2,3,11,31.0,40.0,23.0,84.0,1600.0,13.0,1.3,1024.9,-17.1,0.0,15.0,1.5,Tiantan
25668,25669,2016,2,3,12,42.0,43.0,22.0,90.0,1500.0,12.0,2.0,1024.2,-17.0,0.0,11.0,0.7,Tiantan
25669,25670,2016,2,3,13,49.0,49.0,27.0,76.0,1300.0,24.0,3.3,1023.1,-17.6,0.0,15.0,1.5,Tiantan
25670,25671,2016,2,3,14,36.0,36.0,25.0,46.0,800.0,54.0,5.0,1022.1,-18.1,0.0,10.0,0.9,Tiantan
25671,25672,2016,2,3,15,34.0,34.0,24.0,50.0,800.0,53.0,6.8,1021.6,-18.1,0.0,13.0,0.8,Tiantan
25672,25673,2016,2,3,16,35.0,35.0,25.0,55.0,800.0,50.0,7.0,1021.7,-19.6,0.0,14.0,2.4,Tiantan
25673,25674,2016,2,3,17,36.0,43.0,23.0,62.0,900.0,47.0,6.3,1022.0,-19.3,0.0,16.0,1.4,Tiantan
25674,25675,2016,2,3,18,46.0,56.0,20.0,54.0,900.0,57.0,3.9,1022.8,-18.3,0.0,16.0,1.6,Tiantan
25675,25676,2016,2,3,19,53.0,62.0,17.0,71.0,1200.0,33.0,0.6,1023.9,-16.7,0.0,15.0,1.2,Tiantan
25676,25677,2016,2,3,20,62.0,71.0,18.0,96.0,1500.0,7.0,-0.5,1024.9,-16.8,0.0,2.0,1.2,Tiantan
25677,25678,2016,2,3,21,71.0,74.0,17.0,101.0,1700.0,3.0,-2.4,1025.5,-15.8,0.0,15.0,0.6,Tiantan
25678,25679,2016,2,3,22,25.0,27.0,11.0,58.0,800.0,34.0,2.8,1026.3,-18.6,0.0,4.0,1.8,Tiantan
25679,25680,2016,2,3,23,19.0,22.0,8.0,53.0,600.0,42.0,0.9,1026.5,-18.0,0.0,2.0,2.2,Tiantan
25680,25681,2016,2,4,0,8.0,21.0,6.0,26.0,400.0,69.0,0.3,1027.0,-19.0,0.0,6.0,1.1,Tiantan
25681,25682,2016,2,4,1,8.0,16.0,6.0,23.0,400.0,70.0,-0.7,1026.9,-18.3,0.0,3.0,1.2,Tiantan
25682,25683,2016,2,4,2,10.0,13.0,5.0,24.0,400.0,66.0,-0.6,1026.7,-18.2,0.0,5.0,1.4,Tiantan
25683,25684,2016,2,4,3,8.0,16.0,6.0,27.0,500.0,61.0,-1.6,1027.1,-18.2,0.0,1.0,1.3,Tiantan
25684,25685,2016,2,4,4,14.0,14.0,7.0,27.0,500.0,59.0,-1.6,1027.1,-18.6,0.0,5.0,1.3,Tiantan
25685,25686,2016,2,4,5,10.0,21.0,8.0,22.0,500.0,62.0,-1.2,1027.3,-19.2,0.0,6.0,2.5,Tiantan
25686,25687,2016,2,4,6,10.0,17.0,9.0,26.0,500.0,57.0,-1.9,1027.9,-18.9,0.0,2.0,1.5,Tiantan
25687,25688,2016,2,4,7,10.0,17.0,10.0,34.0,500.0,49.0,-2.4,1028.3,-19.3,0.0,2.0,2.6,Tiantan
25688,25689,2016,2,4,8,7.0,18.0,7.0,42.0,500.0,43.0,-2.0,1028.3,-19.0,0.0,5.0,1.5,Tiantan
25689,25690,2016,2,4,9,10.0,22.0,10.0,39.0,600.0,47.0,-0.5,1028.4,-19.7,0.0,2.0,3.2,Tiantan
25690,25691,2016,2,4,10,17.0,22.0,9.0,34.0,600.0,55.0,-0.1,1028.1,-19.3,0.0,5.0,2.9,Tiantan
25691,25692,2016,2,4,11,10.0,25.0,7.0,30.0,500.0,63.0,1.1,1028.2,-18.9,0.0,6.0,2.6,Tiantan
25692,25693,2016,2,4,12,,,3.0,31.0,500.0,62.0,2.8,1027.2,-19.9,0.0,4.0,2.4,Tiantan
25693,25694,2016,2,4,13,10.0,150.0,4.0,25.0,400.0,72.0,3.2,1025.7,-20.3,0.0,4.0,3.0,Tiantan
25694,25695,2016,2,4,14,7.0,82.0,4.0,20.0,400.0,81.0,3.3,1024.6,-20.2,0.0,4.0,4.5,Tiantan
25695,25696,2016,2,4,15,8.0,54.0,3.0,21.0,400.0,81.0,4.0,1024.1,-20.4,0.0,4.0,2.8,Tiantan
25696,25697,2016,2,4,16,10.0,40.0,4.0,23.0,400.0,79.0,3.7,1023.9,-19.9,0.0,6.0,2.1,Tiantan
25697,25698,2016,2,4,17,14.0,38.0,5.0,36.0,500.0,66.0,2.8,1024.1,-18.6,0.0,1.0,1.8,Tiantan
25698,25699,2016,2,4,18,15.0,42.0,7.0,52.0,600.0,48.0,0.9,1024.8,-18.5,0.0,2.0,1.1,Tiantan
25699,25700,2016,2,4,19,15.0,35.0,5.0,45.0,500.0,56.0,3.1,1025.4,-20.4,0.0,8.0,3.6,Tiantan
25700,25701,2016,2,4,20,7.0,32.0,6.0,39.0,500.0,59.0,2.6,1026.0,-19.4,0.0,7.0,2.5,Tiantan
25701,25702,2016,2,4,21,14.0,33.0,5.0,40.0,500.0,57.0,1.8,1026.4,-19.4,0.0,7.0,3.0,Tiantan
25702,25703,2016,2,4,22,6.0,23.0,2.0,27.0,400.0,70.0,1.3,1026.7,-18.1,0.0,4.0,2.3,Tiantan
25703,25704,2016,2,4,23,4.0,19.0,4.0,23.0,400.0,73.0,0.9,1027.0,-17.0,0.0,6.0,2.6,Tiantan
25704,25705,2016,2,5,0,11.0,15.0,5.0,19.0,400.0,76.0,0.6,1027.1,-17.2,0.0,4.0,1.7,Tiantan
25705,25706,2016,2,5,1,9.0,15.0,4.0,20.0,400.0,70.0,0.4,1026.9,-17.4,0.0,4.0,2.7,Tiantan
25706,25707,2016,2,5,2,9.0,18.0,7.0,20.0,400.0,66.0,0.0,1027.0,-17.3,0.0,7.0,2.1,Tiantan
25707,25708,2016,2,5,3,8.0,22.0,8.0,23.0,500.0,61.0,-0.3,1026.9,-18.0,0.0,4.0,2.9,Tiantan
25708,25709,2016,2,5,4,13.0,20.0,7.0,20.0,500.0,64.0,-1.1,1026.8,-18.2,0.0,7.0,2.9,Tiantan
25709,25710,2016,2,5,5,6.0,19.0,7.0,17.0,500.0,66.0,-2.2,1027.0,-18.7,0.0,4.0,2.3,Tiantan
25710,25711,2016,2,5,6,13.0,22.0,8.0,21.0,500.0,62.0,-2.5,1026.7,-19.4,0.0,7.0,2.9,Tiantan
25711,25712,2016,2,5,7,12.0,22.0,7.0,28.0,600.0,58.0,-2.8,1027.1,-20.1,0.0,7.0,2.4,Tiantan
25712,25713,2016,2,5,8,7.0,23.0,5.0,28.0,500.0,59.0,-2.9,1027.4,-20.2,0.0,7.0,2.5,Tiantan
25713,25714,2016,2,5,9,12.0,37.0,5.0,28.0,500.0,60.0,-1.9,1027.6,-19.8,0.0,7.0,3.2,Tiantan
25714,25715,2016,2,5,10,8.0,47.0,4.0,20.0,500.0,71.0,-1.0,1027.4,-20.1,0.0,4.0,4.2,Tiantan
25715,25716,2016,2,5,11,9.0,67.0,4.0,16.0,400.0,77.0,-0.2,1027.4,-20.5,0.0,8.0,4.3,Tiantan
25716,25717,2016,2,5,12,10.0,56.0,4.0,16.0,400.0,79.0,0.4,1026.8,-21.2,0.0,15.0,6.1,Tiantan
25717,25718,2016,2,5,13,11.0,72.0,4.0,14.0,400.0,82.0,1.1,1026.2,-20.6,0.0,8.0,5.7,Tiantan
25718,25719,2016,2,5,14,8.0,77.0,4.0,13.0,400.0,83.0,1.2,1026.0,-19.9,0.0,8.0,6.0,Tiantan
25719,25720,2016,2,5,15,14.0,85.0,3.0,13.0,400.0,82.0,1.5,1025.4,-19.7,0.0,15.0,5.9,Tiantan
25720,25721,2016,2,5,16,7.0,36.0,3.0,17.0,400.0,78.0,2.4,1025.0,-18.9,0.0,15.0,5.6,Tiantan
25721,25722,2016,2,5,17,8.0,33.0,3.0,19.0,400.0,76.0,2.2,1025.2,-18.5,0.0,8.0,5.4,Tiantan
25722,25723,2016,2,5,18,11.0,47.0,4.0,20.0,400.0,72.0,1.6,1025.6,-17.9,0.0,8.0,3.2,Tiantan
25723,25724,2016,2,5,19,13.0,43.0,6.0,29.0,500.0,60.0,1.4,1026.1,-17.0,0.0,7.0,1.6,Tiantan
25724,25725,2016,2,5,20,15.0,50.0,7.0,35.0,600.0,52.0,0.7,1026.5,-16.7,0.0,6.0,1.8,Tiantan
25725,25726,2016,2,5,21,21.0,39.0,8.0,33.0,600.0,54.0,0.4,1027.4,-17.4,0.0,4.0,3.7,Tiantan
25726,25727,2016,2,5,22,10.0,29.0,5.0,23.0,500.0,64.0,-0.4,1028.0,-17.6,0.0,6.0,3.2,Tiantan
25727,25728,2016,2,5,23,6.0,27.0,7.0,24.0,500.0,61.0,-1.2,1027.9,-17.4,0.0,6.0,2.0,Tiantan
25728,25729,2016,2,6,0,12.0,26.0,6.0,23.0,500.0,60.0,-1.3,1027.8,-17.5,0.0,7.0,1.6,Tiantan
25729,25730,2016,2,6,1,14.0,23.0,7.0,22.0,500.0,59.0,-0.8,1027.6,-17.1,0.0,4.0,2.2,Tiantan
25730,25731,2016,2,6,2,8.0,20.0,6.0,20.0,500.0,61.0,-1.6,1027.3,-17.0,0.0,2.0,1.4,Tiantan
25731,25732,2016,2,6,3,10.0,17.0,6.0,21.0,500.0,56.0,-2.1,1027.0,-17.0,0.0,5.0,1.4,Tiantan
25732,25733,2016,2,6,4,13.0,17.0,8.0,18.0,500.0,61.0,-3.4,1026.8,-16.4,0.0,5.0,1.6,Tiantan
25733,25734,2016,2,6,5,14.0,20.0,7.0,31.0,600.0,44.0,-4.7,1026.7,-17.2,0.0,5.0,1.4,Tiantan
25734,25735,2016,2,6,6,15.0,20.0,7.0,41.0,700.0,26.0,-5.6,1026.7,-16.8,0.0,2.0,1.6,Tiantan
25735,25736,2016,2,6,7,13.0,21.0,7.0,44.0,700.0,27.0,-6.0,1026.8,-16.9,0.0,7.0,0.9,Tiantan
25736,25737,2016,2,6,8,15.0,30.0,8.0,59.0,800.0,14.0,-5.8,1026.9,-16.1,0.0,14.0,1.2,Tiantan
25737,25738,2016,2,6,9,12.0,30.0,11.0,55.0,900.0,27.0,-1.5,1027.3,-16.5,0.0,2.0,1.9,Tiantan
25738,25739,2016,2,6,10,26.0,47.0,21.0,60.0,1200.0,24.0,1.3,1027.6,-17.1,0.0,3.0,0.9,Tiantan
25739,25740,2016,2,6,11,52.0,70.0,33.0,58.0,1400.0,31.0,3.4,1027.0,-19.4,0.0,4.0,2.5,Tiantan
25740,25741,2016,2,6,12,49.0,54.0,19.0,39.0,1000.0,56.0,4.1,1026.2,-18.2,0.0,13.0,3.2,Tiantan
25741,25742,2016,2,6,13,33.0,39.0,15.0,26.0,800.0,73.0,4.7,1025.2,-18.3,0.0,16.0,3.0,Tiantan
25742,25743,2016,2,6,14,42.0,48.0,19.0,23.0,800.0,87.0,5.7,1024.0,-19.0,0.0,14.0,2.6,Tiantan
25743,25744,2016,2,6,15,50.0,53.0,22.0,22.0,800.0,96.0,6.3,1023.1,-18.5,0.0,14.0,2.9,Tiantan
25744,25745,2016,2,6,16,52.0,60.0,27.0,25.0,900.0,96.0,6.4,1022.5,-20.1,0.0,8.0,3.2,Tiantan
25745,25746,2016,2,6,17,43.0,54.0,23.0,33.0,900.0,83.0,6.2,1022.1,-19.4,0.0,15.0,2.9,Tiantan
25746,25747,2016,2,6,18,47.0,53.0,19.0,40.0,1000.0,66.0,4.9,1022.1,-18.9,0.0,14.0,2.1,Tiantan
25747,25748,2016,2,6,19,46.0,59.0,21.0,48.0,1100.0,54.0,2.7,1022.3,-17.5,0.0,16.0,1.8,Tiantan
25748,25749,2016,2,6,20,53.0,66.0,23.0,66.0,1200.0,39.0,0.9,1022.5,-17.0,0.0,14.0,0.9,Tiantan
25749,25750,2016,2,6,21,74.0,84.0,32.0,91.0,1500.0,15.0,-2.5,1022.3,-15.9,0.0,3.0,0.9,Tiantan
25750,25751,2016,2,6,22,90.0,99.0,27.0,82.0,1700.0,18.0,-3.0,1021.9,-15.7,0.0,1.0,0.6,Tiantan
25751,25752,2016,2,6,23,105.0,108.0,30.0,77.0,1600.0,22.0,-3.6,1021.5,-15.3,0.0,5.0,0.7,Tiantan
25752,25753,2016,2,7,0,98.0,104.0,32.0,73.0,1600.0,19.0,-4.6,1021.2,-13.7,0.0,1.0,1.0,Tiantan
25753,25754,2016,2,7,1,92.0,92.0,33.0,61.0,1400.0,27.0,-4.4,1020.5,-14.6,0.0,1.0,0.5,Tiantan
25754,25755,2016,2,7,2,89.0,89.0,21.0,60.0,1400.0,19.0,-5.0,1020.0,-14.9,0.0,3.0,0.4,Tiantan
25755,25756,2016,2,7,3,84.0,84.0,13.0,65.0,1400.0,6.0,-5.8,1019.5,-13.9,0.0,1.0,1.3,Tiantan
25756,25757,2016,2,7,4,50.0,50.0,12.0,75.0,1400.0,6.0,-5.9,1018.7,-14.2,0.0,,0.2,Tiantan
25757,25758,2016,2,7,5,29.0,30.0,14.0,53.0,1200.0,17.0,-6.8,1018.2,-14.6,0.0,1.0,0.7,Tiantan
25758,25759,2016,2,7,6,33.0,36.0,16.0,53.0,1200.0,18.0,-6.0,1017.7,-15.3,0.0,5.0,1.0,Tiantan
25759,25760,2016,2,7,7,27.0,47.0,19.0,52.0,1100.0,20.0,-7.2,1017.6,-15.2,0.0,5.0,0.2,Tiantan
25760,25761,2016,2,7,8,29.0,54.0,18.0,49.0,1000.0,20.0,-5.7,1017.9,-14.5,0.0,1.0,1.0,Tiantan
25761,25762,2016,2,7,9,31.0,56.0,22.0,50.0,1100.0,28.0,0.0,1018.0,-13.7,0.0,3.0,0.8,Tiantan
25762,25763,2016,2,7,10,29.0,52.0,22.0,36.0,800.0,52.0,3.0,1017.6,-14.7,0.0,7.0,1.5,Tiantan
25763,25764,2016,2,7,11,24.0,49.0,20.0,44.0,900.0,51.0,4.7,1017.0,-16.4,0.0,14.0,2.2,Tiantan
25764,25765,2016,2,7,12,36.0,48.0,24.0,34.0,700.0,72.0,6.5,1015.8,-17.6,0.0,8.0,3.1,Tiantan
25765,25766,2016,2,7,13,37.0,53.0,22.0,22.0,700.0,92.0,7.2,1014.4,-17.8,0.0,16.0,3.2,Tiantan
25766,25767,2016,2,7,14,34.0,52.0,20.0,22.0,600.0,99.0,7.8,1013.6,-19.0,0.0,8.0,3.2,Tiantan
25767,25768,2016,2,7,15,32.0,55.0,20.0,23.0,600.0,105.0,7.6,1013.1,-19.1,0.0,8.0,5.5,Tiantan
25768,25769,2016,2,7,16,27.0,45.0,12.0,22.0,400.0,87.0,7.2,1013.1,-18.6,0.0,15.0,4.3,Tiantan
25769,25770,2016,2,7,17,25.0,53.0,13.0,24.0,400.0,82.0,7.2,1013.0,-17.8,0.0,15.0,3.5,Tiantan
25770,25771,2016,2,7,18,17.0,60.0,15.0,33.0,500.0,71.0,6.6,1013.0,-18.3,0.0,14.0,2.4,Tiantan
25771,25772,2016,2,7,19,31.0,55.0,17.0,41.0,600.0,55.0,6.9,1013.2,-18.8,0.0,15.0,5.0,Tiantan
25772,25773,2016,2,7,20,61.0,111.0,25.0,57.0,600.0,43.0,5.7,1013.0,-19.8,0.0,8.0,1.4,Tiantan
25773,25774,2016,2,7,21,48.0,89.0,18.0,27.0,400.0,65.0,4.7,1013.1,-19.1,0.0,15.0,1.5,Tiantan
25774,25775,2016,2,7,22,47.0,94.0,18.0,27.0,400.0,61.0,1.0,1012.8,-16.9,0.0,16.0,0.7,Tiantan
25775,25776,2016,2,7,23,69.0,106.0,17.0,30.0,500.0,40.0,-1.9,1011.9,-16.4,0.0,5.0,0.9,Tiantan
25776,25777,2016,2,8,0,151.0,215.0,46.0,72.0,1000.0,4.0,-1.5,1011.3,-16.1,0.0,13.0,0.2,Tiantan
25777,25778,2016,2,8,1,296.0,464.0,139.0,81.0,1500.0,2.0,-1.7,1010.5,-15.2,0.0,16.0,1.5,Tiantan
25778,25779,2016,2,8,2,508.0,665.0,136.0,88.0,1800.0,3.0,-1.6,1009.9,-15.1,0.0,13.0,1.1,Tiantan
25779,25780,2016,2,8,3,821.0,988.0,182.0,88.0,1900.0,3.0,-2.6,1008.8,-14.4,0.0,14.0,0.6,Tiantan
25780,25781,2016,2,8,4,801.0,927.0,136.0,83.0,2200.0,3.0,-2.5,1008.6,-14.6,0.0,2.0,1.1,Tiantan
25781,25782,2016,2,8,5,758.0,870.0,126.0,85.0,2800.0,3.0,-3.0,1008.2,-14.4,0.0,5.0,0.7,Tiantan
25782,25783,2016,2,8,6,720.0,839.0,105.0,83.0,3100.0,3.0,-3.7,1008.0,-13.4,0.0,2.0,1.3,Tiantan
