,Unnamed: 0,Unnamed: 0.1,No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
24223,24223,24223,24224,2015,12,5,7,17.0,24.0,17.0,27.0,600.0,35.0,0.8,1019.0,-10.4,0.0,16.0,1.7,Dingling
24224,24224,24224,24225,2015,12,5,8,21.0,34.0,17.0,27.0,600.0,34.0,1.4,1020.5,-10.8,0.0,8.0,1.8,Dingling
24225,24225,24225,24226,2015,12,5,9,20.0,42.0,20.0,24.0,600.0,41.0,2.8,1021.5,-10.8,0.0,7.0,3.1,Dingling
24226,24226,24226,24227,2015,12,5,10,14.0,17.0,17.0,16.0,500.0,51.0,5.3,1021.8,-10.5,0.0,14.0,2.6,Dingling
24227,24227,24227,24228,2015,12,5,11,11.0,19.0,11.0,9.0,400.0,61.0,7.1,1021.8,-10.2,0.0,15.0,1.6,Dingling
24228,24228,24228,24229,2015,12,5,12,8.0,12.0,10.0,8.0,300.0,64.0,7.7,1020.7,-10.6,0.0,13.0,3.3,Dingling
24229,24229,24229,24230,2015,12,5,13,10.0,13.0,10.0,10.0,400.0,66.0,8.2,1019.9,-10.7,0.0,13.0,3.0,Dingling
24230,24230,24230,24231,2015,12,5,14,13.0,33.0,14.0,13.0,400.0,63.0,8.9,1019.8,-10.6,0.0,14.0,2.2,Dingling
24231,24231,24231,24232,2015,12,5,15,14.0,14.0,12.0,12.0,400.0,64.0,8.6,1019.8,-9.4,0.0,4.0,1.6,Dingling
24232,24232,24232,24233,2015,12,5,16,13.0,24.0,9.0,12.0,400.0,67.0,7.3,1020.2,-9.2,0.0,5.0,1.8,Dingling
24233,24233,24233,24234,2015,12,5,17,22.0,37.0,10.0,25.0,600.0,50.0,5.9,1020.5,-8.1,0.0,6.0,1.4,Dingling
24234,24234,24234,24235,2015,12,5,18,29.0,66.0,7.0,40.0,600.0,22.0,3.7,1021.2,-7.7,0.0,15.0,1.3,Dingling
24235,24235,24235,24236,2015,12,5,19,28.0,44.0,9.0,38.0,800.0,22.0,2.1,1021.6,-7.5,0.0,8.0,1.0,Dingling
24236,24236,24236,24237,2015,12,5,20,27.0,37.0,6.0,33.0,600.0,22.0,1.3,1021.8,-7.5,0.0,8.0,0.4,Dingling
24237,24237,24237,24238,2015,12,5,21,26.0,33.0,8.0,32.0,600.0,24.0,0.2,1021.6,-7.6,0.0,16.0,1.0,Dingling
24238,24238,24238,24239,2015,12,5,22,25.0,31.0,7.0,22.0,600.0,32.0,-0.5,1021.9,-6.9,0.0,4.0,0.5,Dingling
24239,24239,24239,24240,2015,12,5,23,31.0,34.0,6.0,33.0,700.0,16.0,-0.8,1022.0,-7.2,0.0,16.0,0.8,Dingling
24240,24240,24240,24241,2015,12,6,0,32.0,38.0,6.0,32.0,800.0,17.0,-1.6,1022.1,-7.5,0.0,15.0,0.6,Dingling
24241,24241,24241,24242,2015,12,6,1,37.0,41.0,6.0,43.0,1000.0,9.0,-1.4,1021.5,-7.5,0.0,14.0,1.6,Dingling
24242,24242,24242,24243,2015,12,6,2,62.0,62.0,10.0,45.0,1600.0,6.0,-1.5,1021.2,-7.2,0.0,14.0,1.2,Dingling
24243,24243,24243,24244,2015,12,6,3,45.0,47.0,7.0,45.0,1100.0,6.0,-1.9,1021.2,-6.8,0.0,16.0,0.9,Dingling
24244,24244,24244,24245,2015,12,6,4,50.0,53.0,7.0,51.0,1200.0,2.0,-2.0,1020.5,-6.9,0.0,14.0,1.5,Dingling
24245,24245,24245,24246,2015,12,6,5,51.0,55.0,7.0,54.0,1200.0,2.0,-2.0,1020.4,-6.6,0.0,13.0,0.0,Dingling
24246,24246,24246,24247,2015,12,6,6,49.0,55.0,7.0,55.0,1200.0,2.0,-2.1,1020.4,-6.8,0.0,14.0,0.9,Dingling
24247,24247,24247,24248,2015,12,6,7,61.0,63.0,6.0,53.0,1300.0,2.0,-2.1,1020.7,-6.7,0.0,8.0,0.5,Dingling
24248,24248,24248,24249,2015,12,6,8,69.0,90.0,5.0,55.0,1300.0,2.0,-1.6,1021.2,-6.5,0.0,15.0,0.4,Dingling
24249,24249,24249,24250,2015,12,6,9,76.0,99.0,8.0,49.0,1400.0,4.0,-0.5,1021.5,-6.3,0.0,14.0,1.1,Dingling
24250,24250,24250,24251,2015,12,6,10,68.0,85.0,13.0,44.0,1400.0,13.0,1.4,1021.3,-6.4,0.0,16.0,0.5,Dingling
24251,24251,24251,24252,2015,12,6,11,65.0,67.0,22.0,46.0,1200.0,22.0,3.0,1021.0,-6.7,0.0,9.0,1.0,Dingling
24252,24252,24252,24253,2015,12,6,12,68.0,86.0,25.0,52.0,1400.0,27.0,3.7,1020.4,-5.8,0.0,3.0,1.7,Dingling
24253,24253,24253,24254,2015,12,6,13,104.0,136.0,27.0,80.0,2100.0,13.0,4.2,1019.7,-5.6,0.0,5.0,1.4,Dingling
24254,24254,24254,24255,2015,12,6,14,103.0,130.0,26.0,69.0,1900.0,20.0,3.8,1019.0,-4.9,0.0,1.0,1.2,Dingling
24255,24255,24255,24256,2015,12,6,15,103.0,116.0,30.0,67.0,1800.0,22.0,4.0,1018.9,-5.0,0.0,5.0,1.6,Dingling
24256,24256,24256,24257,2015,12,6,16,109.0,126.0,33.0,71.0,1800.0,18.0,3.5,1019.4,-4.7,0.0,5.0,1.5,Dingling
24257,24257,24257,24258,2015,12,6,17,112.0,126.0,22.0,75.0,1800.0,7.0,2.4,1019.8,-4.8,0.0,4.0,0.6,Dingling
24258,24258,24258,24259,2015,12,6,18,120.0,149.0,15.0,81.0,2000.0,2.0,0.9,1020.3,-4.5,0.0,8.0,1.0,Dingling
24259,24259,24259,24260,2015,12,6,19,112.0,127.0,13.0,76.0,2000.0,2.0,0.9,1020.9,-4.5,0.0,8.0,1.2,Dingling
24260,24260,24260,24261,2015,12,6,20,108.0,116.0,17.0,72.0,2100.0,2.0,0.6,1021.4,-4.2,0.0,16.0,1.1,Dingling
24261,24261,24261,24262,2015,12,6,21,112.0,112.0,19.0,67.0,1800.0,3.0,0.6,1021.8,-3.9,0.0,16.0,1.0,Dingling
24262,24262,24262,24263,2015,12,6,22,133.0,133.0,22.0,76.0,2300.0,2.0,0.7,1021.9,-4.2,0.0,16.0,1.0,Dingling
24263,24263,24263,24264,2015,12,6,23,144.0,144.0,21.0,73.0,2200.0,2.0,0.3,1022.5,-3.8,0.0,16.0,1.2,Dingling
24264,24264,24264,24265,2015,12,7,0,135.0,136.0,15.0,69.0,2500.0,2.0,0.7,1022.5,-4.2,0.0,14.0,1.3,Dingling
24265,24265,24265,24266,2015,12,7,1,178.0,178.0,17.0,68.0,3600.0,2.0,0.6,1022.5,-4.1,0.0,14.0,1.2,Dingling
24266,24266,24266,24267,2015,12,7,2,157.0,157.0,15.0,63.0,2700.0,2.0,0.2,1022.9,-3.9,0.0,13.0,0.9,Dingling
24267,24267,24267,24268,2015,12,7,3,173.0,173.0,17.0,66.0,3300.0,2.0,0.5,1023.2,-3.8,0.0,14.0,0.8,Dingling
24268,24268,24268,24269,2015,12,7,4,158.0,158.0,15.0,67.0,2700.0,2.0,0.5,1022.7,-3.6,0.0,14.0,1.1,Dingling
24269,24269,24269,24270,2015,12,7,5,154.0,154.0,14.0,66.0,2400.0,2.0,0.5,1022.7,-3.4,0.0,14.0,1.2,Dingling
24270,24270,24270,24271,2015,12,7,6,149.0,149.0,14.0,69.0,2200.0,2.0,0.5,1022.8,-3.4,0.0,15.0,0.6,Dingling
24271,24271,24271,24272,2015,12,7,7,163.0,163.0,14.0,73.0,2400.0,2.0,0.5,1023.4,-3.1,0.0,,0.0,Dingling
24272,24272,24272,24273,2015,12,7,8,165.0,165.0,14.0,75.0,2400.0,2.0,0.9,1024.1,-2.3,0.0,8.0,0.2,Dingling
24273,24273,24273,24274,2015,12,7,9,167.0,167.0,14.0,68.0,2400.0,3.0,1.6,1024.4,-2.5,0.0,7.0,1.1,Dingling
24274,24274,24274,24275,2015,12,7,10,186.0,186.0,17.0,63.0,2300.0,8.0,2.1,1024.6,-2.8,0.0,4.0,0.4,Dingling
24275,24275,24275,24276,2015,12,7,11,207.0,207.0,29.0,76.0,2700.0,9.0,3.4,1024.4,-2.4,0.0,1.0,1.0,Dingling
24276,24276,24276,24277,2015,12,7,12,197.0,197.0,35.0,88.0,2600.0,10.0,3.6,1023.9,-3.7,0.0,5.0,1.6,Dingling
24277,24277,24277,24278,2015,12,7,13,207.0,207.0,41.0,96.0,2700.0,12.0,3.9,1023.3,-3.2,0.0,5.0,1.2,Dingling
24278,24278,24278,24279,2015,12,7,14,194.0,194.0,50.0,90.0,2600.0,16.0,4.1,1022.7,-2.8,0.0,5.0,1.3,Dingling
24279,24279,24279,24280,2015,12,7,15,164.0,164.0,54.0,83.0,2300.0,19.0,3.8,1022.3,-3.0,0.0,1.0,1.5,Dingling
24280,24280,24280,24281,2015,12,7,16,149.0,149.0,46.0,80.0,2300.0,13.0,3.3,1022.6,-3.1,0.0,1.0,1.0,Dingling
24281,24281,24281,24282,2015,12,7,17,151.0,151.0,33.0,85.0,2500.0,4.0,2.2,1022.6,-2.7,0.0,4.0,0.7,Dingling
24282,24282,24282,24283,2015,12,7,18,157.0,173.0,19.0,83.0,2700.0,2.0,1.1,1023.0,-2.8,0.0,15.0,1.2,Dingling
24283,24283,24283,24284,2015,12,7,19,176.0,176.0,18.0,77.0,3000.0,2.0,0.3,1023.3,-3.1,0.0,8.0,0.4,Dingling
24284,24284,24284,24285,2015,12,7,20,160.0,160.0,18.0,74.0,2800.0,2.0,0.6,1023.6,-2.6,0.0,14.0,0.8,Dingling
24285,24285,24285,24286,2015,12,7,21,192.0,192.0,26.0,77.0,3400.0,2.0,0.8,1024.0,-2.6,0.0,16.0,1.2,Dingling
24286,24286,24286,24287,2015,12,7,22,176.0,176.0,23.0,74.0,3300.0,2.0,0.9,1023.8,-2.5,0.0,15.0,1.3,Dingling
24287,24287,24287,24288,2015,12,7,23,215.0,215.0,27.0,74.0,4300.0,2.0,0.9,1023.7,-2.5,0.0,13.0,1.1,Dingling
24288,24288,24288,24289,2015,12,8,0,186.0,186.0,21.0,69.0,3600.0,2.0,1.1,1023.5,-2.3,0.0,16.0,0.3,Dingling
24289,24289,24289,24290,2015,12,8,1,241.0,241.0,24.0,71.0,4800.0,2.0,1.3,1023.1,-2.3,0.0,10.0,0.6,Dingling
24290,24290,24290,24291,2015,12,8,2,215.0,215.0,18.0,62.0,4200.0,2.0,1.1,1022.8,-2.1,0.0,16.0,0.7,Dingling
24291,24291,24291,24292,2015,12,8,3,216.0,216.0,21.0,66.0,4300.0,2.0,1.5,1022.9,-1.7,0.0,6.0,1.0,Dingling
24292,24292,24292,24293,2015,12,8,4,204.0,204.0,17.0,60.0,4500.0,2.0,1.6,1022.5,-1.3,0.0,1.0,1.0,Dingling
24293,24293,24293,24294,2015,12,8,5,214.0,214.0,25.0,69.0,5100.0,2.0,1.4,1021.9,-1.2,0.0,1.0,0.9,Dingling
24294,24294,24294,24295,2015,12,8,6,206.0,206.0,22.0,62.0,4800.0,2.0,1.1,1022.1,-1.6,0.0,16.0,0.5,Dingling
24295,24295,24295,24296,2015,12,8,7,209.0,211.0,27.0,73.0,4500.0,2.0,1.1,1022.3,-1.6,0.0,16.0,0.5,Dingling
24296,24296,24296,24297,2015,12,8,8,211.0,211.0,25.0,67.0,4700.0,2.0,1.4,1022.5,-1.2,0.0,14.0,0.9,Dingling
24297,24297,24297,24298,2015,12,8,9,213.0,217.0,29.0,75.0,4300.0,2.0,1.5,1022.7,-1.1,0.0,16.0,1.1,Dingling
24298,24298,24298,24299,2015,12,8,10,236.0,236.0,34.0,79.0,4400.0,2.0,1.7,1022.7,-0.9,0.0,13.0,0.7,Dingling
24299,24299,24299,24300,2015,12,8,11,225.0,245.0,33.0,86.0,3800.0,2.0,2.2,1022.0,-0.6,0.0,11.0,1.0,Dingling
24300,24300,24300,24301,2015,12,8,12,239.0,256.0,32.0,87.0,3700.0,3.0,2.6,1021.2,-0.7,0.0,10.0,1.0,Dingling
24301,24301,24301,24302,2015,12,8,13,236.0,236.0,26.0,92.0,3300.0,3.0,2.4,1020.5,-1.0,0.0,3.0,1.1,Dingling
24302,24302,24302,24303,2015,12,8,14,251.0,251.0,27.0,97.0,3600.0,3.0,2.6,1019.9,-1.0,0.0,2.0,0.8,Dingling
24303,24303,24303,24304,2015,12,8,15,252.0,252.0,27.0,97.0,3500.0,2.0,2.5,1019.5,-1.1,0.0,5.0,1.2,Dingling
24304,24304,24304,24305,2015,12,8,16,256.0,256.0,27.0,100.0,3600.0,2.0,2.3,1019.4,-1.1,0.0,5.0,1.2,Dingling
24305,24305,24305,24306,2015,12,8,17,253.0,253.0,26.0,98.0,3600.0,2.0,2.2,1019.2,-1.2,0.0,5.0,0.8,Dingling
24306,24306,24306,24307,2015,12,8,18,262.0,262.0,25.0,95.0,3800.0,2.0,2.2,1019.2,-1.2,0.0,5.0,1.1,Dingling
24307,24307,24307,24308,2015,12,8,19,281.0,281.0,26.0,97.0,4400.0,2.0,2.1,1019.6,-1.3,0.0,5.0,2.0,Dingling
24308,24308,24308,24309,2015,12,8,20,286.0,286.0,37.0,93.0,4500.0,2.0,2.0,1019.9,-1.4,0.0,6.0,1.4,Dingling
24309,24309,24309,24310,2015,12,8,21,242.0,242.0,36.0,87.0,3600.0,2.0,1.5,1019.7,-0.7,0.0,5.0,2.0,Dingling
24310,24310,24310,24311,2015,12,8,22,233.0,233.0,24.0,82.0,3600.0,2.0,1.2,1019.5,-0.4,0.0,4.0,1.3,Dingling
24311,24311,24311,24312,2015,12,8,23,225.0,225.0,19.0,78.0,3500.0,2.0,1.0,1019.4,0.0,0.1,,0.0,Dingling
24312,24312,24312,24313,2015,12,9,0,203.0,203.0,14.0,71.0,3100.0,2.0,1.0,1019.1,0.3,0.2,16.0,0.8,Dingling
24313,24313,24313,24314,2015,12,9,1,215.0,215.0,13.0,65.0,3600.0,2.0,1.0,1018.6,0.4,0.1,12.0,0.7,Dingling
24314,24314,24314,24315,2015,12,9,2,229.0,229.0,10.0,65.0,3800.0,2.0,0.9,1018.3,0.3,0.1,16.0,0.9,Dingling
24315,24315,24315,24316,2015,12,9,3,216.0,216.0,8.0,62.0,3400.0,2.0,1.0,1017.9,0.4,0.0,12.0,1.1,Dingling
24316,24316,24316,24317,2015,12,9,4,214.0,214.0,8.0,64.0,3600.0,2.0,1.0,1017.3,0.4,0.0,12.0,0.7,Dingling
24317,24317,24317,24318,2015,12,9,5,220.0,220.0,7.0,60.0,4000.0,2.0,1.0,1016.9,0.4,0.0,16.0,1.0,Dingling
24318,24318,24318,24319,2015,12,9,6,205.0,205.0,8.0,62.0,4000.0,2.0,0.8,1016.8,0.1,0.0,16.0,0.9,Dingling
24319,24319,24319,24320,2015,12,9,7,182.0,182.0,6.0,57.0,3600.0,2.0,0.2,1017.0,-0.5,0.0,16.0,0.8,Dingling
24320,24320,24320,24321,2015,12,9,8,169.0,169.0,5.0,53.0,3300.0,2.0,-0.1,1017.1,-0.8,0.0,13.0,0.8,Dingling
24321,24321,24321,24322,2015,12,9,9,163.0,163.0,5.0,59.0,2900.0,3.0,0.4,1017.4,-0.2,0.0,16.0,0.8,Dingling
24322,24322,24322,24323,2015,12,9,10,193.0,193.0,12.0,60.0,2700.0,8.0,1.8,1017.3,0.8,0.0,16.0,1.2,Dingling
24323,24323,24323,24324,2015,12,9,11,177.0,177.0,35.0,50.0,2000.0,21.0,4.0,1016.7,0.7,0.0,9.0,0.8,Dingling
24324,24324,24324,24325,2015,12,9,12,,,,,,,4.9,1015.8,-0.1,0.0,12.0,1.1,Dingling
24325,24325,24325,24326,2015,12,9,13,,,,,,,5.7,1015.0,-0.6,0.0,14.0,1.3,Dingling
24326,24326,24326,24327,2015,12,9,14,152.0,152.0,41.0,47.0,2000.0,33.0,6.2,1014.1,-1.2,0.0,15.0,0.9,Dingling
24327,24327,24327,24328,2015,12,9,15,159.0,159.0,39.0,51.0,2000.0,31.0,6.1,1014.0,-1.1,0.0,14.0,0.6,Dingling
24328,24328,24328,24329,2015,12,9,16,170.0,170.0,34.0,59.0,2100.0,24.0,4.9,1014.0,1.4,0.0,5.0,1.2,Dingling
24329,24329,24329,24330,2015,12,9,17,178.0,178.0,32.0,66.0,2200.0,16.0,4.3,1014.1,1.0,0.0,6.0,1.3,Dingling
24330,24330,24330,24331,2015,12,9,18,217.0,217.0,32.0,75.0,3100.0,5.0,3.8,1014.7,1.5,0.0,6.0,0.9,Dingling
24331,24331,24331,24332,2015,12,9,19,214.0,214.0,20.0,65.0,3100.0,2.0,2.3,1015.3,0.7,0.0,15.0,0.8,Dingling
24332,24332,24332,24333,2015,12,9,20,193.0,193.0,13.0,57.0,2800.0,2.0,2.1,1015.5,-0.7,0.0,8.0,0.5,Dingling
24333,24333,24333,24334,2015,12,9,21,179.0,179.0,14.0,59.0,2500.0,2.0,2.1,1015.2,-1.3,0.0,14.0,1.1,Dingling
24334,24334,24334,24335,2015,12,9,22,170.0,170.0,15.0,54.0,2300.0,2.0,2.6,1014.8,-1.4,0.0,14.0,1.2,Dingling
24335,24335,24335,24336,2015,12,9,23,166.0,166.0,18.0,58.0,2200.0,2.0,2.1,1014.6,-1.2,0.0,16.0,0.9,Dingling
24336,24336,24336,24337,2015,12,10,0,167.0,167.0,15.0,55.0,2300.0,2.0,1.7,1014.4,-1.4,0.0,15.0,0.5,Dingling
24337,24337,24337,24338,2015,12,10,1,181.0,181.0,44.0,77.0,2300.0,2.0,0.6,1013.9,-1.8,0.0,8.0,0.7,Dingling
24338,24338,24338,24339,2015,12,10,2,170.0,170.0,32.0,66.0,2300.0,2.0,0.7,1013.9,-1.7,0.0,15.0,1.1,Dingling
24339,24339,24339,24340,2015,12,10,3,167.0,167.0,49.0,73.0,2300.0,2.0,-0.1,1013.9,-1.7,0.0,14.0,1.0,Dingling
24340,24340,24340,24341,2015,12,10,4,160.0,160.0,51.0,70.0,2000.0,2.0,-0.6,1013.7,-2.0,0.0,15.0,0.6,Dingling
24341,24341,24341,24342,2015,12,10,5,153.0,153.0,47.0,65.0,1900.0,4.0,2.8,1014.3,-1.8,0.0,15.0,2.0,Dingling
24342,24342,24342,24343,2015,12,10,6,139.0,139.0,41.0,58.0,1700.0,10.0,2.9,1014.6,-2.2,0.0,15.0,1.7,Dingling
24343,24343,24343,24344,2015,12,10,7,116.0,116.0,33.0,45.0,1400.0,22.0,3.0,1016.0,-3.2,0.0,8.0,1.6,Dingling
24344,24344,24344,24345,2015,12,10,8,99.0,99.0,26.0,39.0,1300.0,29.0,2.2,1016.8,-3.9,0.0,16.0,1.9,Dingling
24345,24345,24345,24346,2015,12,10,9,73.0,73.0,22.0,30.0,1100.0,42.0,4.0,1017.7,-6.0,0.0,6.0,1.4,Dingling
24346,24346,24346,24347,2015,12,10,10,42.0,42.0,14.0,19.0,800.0,57.0,6.4,1018.3,-7.6,0.0,15.0,1.6,Dingling
24347,24347,24347,24348,2015,12,10,11,26.0,26.0,14.0,15.0,600.0,65.0,7.7,1018.1,-9.7,0.0,16.0,2.6,Dingling
24348,24348,24348,24349,2015,12,10,12,19.0,19.0,10.0,13.0,500.0,69.0,8.4,1017.2,-10.5,0.0,15.0,2.9,Dingling
24349,24349,24349,24350,2015,12,10,13,16.0,16.0,7.0,12.0,400.0,73.0,9.2,1016.9,-11.5,0.0,15.0,2.5,Dingling
24350,24350,24350,24351,2015,12,10,14,18.0,18.0,6.0,13.0,400.0,74.0,9.4,1016.8,-11.9,0.0,16.0,3.3,Dingling
24351,24351,24351,24352,2015,12,10,15,13.0,13.0,9.0,17.0,400.0,70.0,9.1,1016.4,-11.5,0.0,14.0,3.3,Dingling
24352,24352,24352,24353,2015,12,10,16,17.0,17.0,8.0,19.0,400.0,68.0,8.0,1016.7,-10.9,0.0,13.0,3.4,Dingling
24353,24353,24353,24354,2015,12,10,17,12.0,12.0,7.0,18.0,400.0,70.0,6.0,1017.5,-10.3,0.0,13.0,2.5,Dingling
24354,24354,24354,24355,2015,12,10,18,18.0,18.0,8.0,18.0,400.0,65.0,4.5,1018.3,-10.4,0.0,8.0,1.3,Dingling
24355,24355,24355,24356,2015,12,10,19,21.0,21.0,10.0,23.0,500.0,57.0,3.7,1018.9,-9.3,0.0,14.0,2.5,Dingling
24356,24356,24356,24357,2015,12,10,20,17.0,17.0,8.0,19.0,500.0,60.0,5.0,1019.3,-10.0,0.0,8.0,2.0,Dingling
24357,24357,24357,24358,2015,12,10,21,16.0,16.0,7.0,19.0,400.0,58.0,3.7,1020.1,-9.7,0.0,15.0,2.8,Dingling
24358,24358,24358,24359,2015,12,10,22,24.0,24.0,8.0,29.0,600.0,44.0,3.6,1020.2,-10.1,0.0,8.0,1.9,Dingling
24359,24359,24359,24360,2015,12,10,23,17.0,17.0,3.0,21.0,400.0,51.0,2.4,1020.5,-10.2,0.0,14.0,2.0,Dingling
24360,24360,24360,24361,2015,12,11,0,9.0,9.0,2.0,15.0,200.0,60.0,2.0,1020.5,-10.5,0.0,15.0,1.2,Dingling
24361,24361,24361,24362,2015,12,11,1,9.0,9.0,2.0,18.0,300.0,57.0,0.8,1020.3,-10.1,0.0,12.0,1.4,Dingling
24362,24362,24362,24363,2015,12,11,2,22.0,22.0,4.0,12.0,500.0,52.0,-1.0,1020.6,-8.2,0.0,7.0,0.6,Dingling
24363,24363,24363,24364,2015,12,11,3,15.0,15.0,3.0,9.0,400.0,48.0,-1.8,1020.5,-8.6,0.0,,0.2,Dingling
24364,24364,24364,24365,2015,12,11,4,11.0,11.0,4.0,12.0,500.0,39.0,-2.3,1020.3,-8.6,0.0,14.0,0.9,Dingling
24365,24365,24365,24366,2015,12,11,5,19.0,19.0,9.0,33.0,600.0,25.0,-2.6,1019.9,-8.3,0.0,13.0,0.4,Dingling
24366,24366,24366,24367,2015,12,11,6,17.0,17.0,8.0,30.0,700.0,26.0,-1.9,1020.4,-9.1,0.0,6.0,0.8,Dingling
24367,24367,24367,24368,2015,12,11,7,18.0,19.0,10.0,30.0,600.0,21.0,-3.0,1020.8,-8.1,0.0,12.0,0.6,Dingling
24368,24368,24368,24369,2015,12,11,8,22.0,29.0,6.0,30.0,600.0,19.0,-2.9,1021.4,-8.4,0.0,15.0,1.4,Dingling
24369,24369,24369,24370,2015,12,11,9,28.0,33.0,7.0,20.0,800.0,29.0,-1.2,1021.8,-9.1,0.0,13.0,0.9,Dingling
24370,24370,24370,24371,2015,12,11,10,35.0,35.0,16.0,34.0,900.0,27.0,1.8,1022.0,-8.1,0.0,10.0,0.9,Dingling
24371,24371,24371,24372,2015,12,11,11,42.0,42.0,23.0,44.0,1100.0,25.0,3.5,1021.7,-8.5,0.0,11.0,1.1,Dingling
24372,24372,24372,24373,2015,12,11,12,29.0,29.0,16.0,34.0,800.0,39.0,4.6,1020.4,-8.2,0.0,10.0,1.4,Dingling
24373,24373,24373,24374,2015,12,11,13,58.0,61.0,22.0,61.0,1400.0,26.0,5.2,1019.3,-8.7,0.0,3.0,1.6,Dingling
24374,24374,24374,24375,2015,12,11,14,57.0,68.0,18.0,65.0,1300.0,25.0,5.9,1018.7,-8.8,0.0,10.0,1.4,Dingling
24375,24375,24375,24376,2015,12,11,15,46.0,46.0,14.0,54.0,1000.0,36.0,5.7,1018.3,-9.0,0.0,1.0,1.7,Dingling
24376,24376,24376,24377,2015,12,11,16,42.0,57.0,14.0,61.0,1000.0,26.0,5.0,1018.2,-8.9,0.0,5.0,1.3,Dingling
24377,24377,24377,24378,2015,12,11,17,43.0,58.0,11.0,70.0,1000.0,9.0,3.3,1018.1,-7.8,0.0,4.0,0.0,Dingling
24378,24378,24378,24379,2015,12,11,18,58.0,74.0,9.0,74.0,1300.0,2.0,1.5,1018.2,-7.8,0.0,8.0,1.0,Dingling
24379,24379,24379,24380,2015,12,11,19,65.0,68.0,11.0,70.0,1400.0,2.0,1.0,1018.2,-7.3,0.0,14.0,0.5,Dingling
24380,24380,24380,24381,2015,12,11,20,58.0,66.0,11.0,69.0,1500.0,2.0,0.2,1018.2,-7.1,0.0,8.0,0.4,Dingling
24381,24381,24381,24382,2015,12,11,21,89.0,95.0,17.0,79.0,2000.0,2.0,-0.4,1018.6,-7.2,0.0,15.0,1.4,Dingling
24382,24382,24382,24383,2015,12,11,22,57.0,60.0,12.0,69.0,1400.0,2.0,-0.2,1018.4,-7.5,0.0,14.0,1.8,Dingling
24383,24383,24383,24384,2015,12,11,23,56.0,56.0,9.0,67.0,1300.0,2.0,-0.9,1018.2,-7.1,0.0,16.0,1.3,Dingling
24384,24384,24384,24385,2015,12,12,0,57.0,60.0,10.0,67.0,1400.0,2.0,-1.4,1018.2,-6.5,0.0,14.0,1.3,Dingling
24385,24385,24385,24386,2015,12,12,1,68.0,68.0,9.0,63.0,1700.0,2.0,-0.6,1017.7,-7.0,0.0,7.0,0.4,Dingling
24386,24386,24386,24387,2015,12,12,2,55.0,55.0,8.0,59.0,1400.0,2.0,-0.6,1017.6,-6.6,0.0,13.0,1.0,Dingling
24387,24387,24387,24388,2015,12,12,3,52.0,52.0,7.0,51.0,1400.0,2.0,-0.7,1017.5,-6.5,0.0,7.0,0.6,Dingling
24388,24388,24388,24389,2015,12,12,4,52.0,52.0,6.0,47.0,1300.0,3.0,-1.6,1017.3,-6.4,0.0,14.0,1.4,Dingling
24389,24389,24389,24390,2015,12,12,5,49.0,49.0,5.0,45.0,1300.0,2.0,-1.8,1017.1,-6.4,0.0,16.0,1.2,Dingling
24390,24390,24390,24391,2015,12,12,6,46.0,46.0,6.0,47.0,1300.0,2.0,-1.8,1017.0,-6.4,0.0,14.0,1.4,Dingling
24391,24391,24391,24392,2015,12,12,7,47.0,47.0,6.0,50.0,1100.0,2.0,-1.3,1017.4,-6.1,0.0,3.0,0.7,Dingling
24392,24392,24392,24393,2015,12,12,8,64.0,64.0,9.0,49.0,1600.0,2.0,-1.3,1017.6,-6.1,0.0,15.0,1.3,Dingling
24393,24393,24393,24394,2015,12,12,9,78.0,83.0,12.0,51.0,1900.0,3.0,0.2,1017.7,-6.0,0.0,15.0,1.4,Dingling
24394,24394,24394,24395,2015,12,12,10,75.0,83.0,26.0,63.0,1800.0,5.0,2.2,1017.8,-6.2,0.0,13.0,0.8,Dingling
24395,24395,24395,24396,2015,12,12,11,70.0,73.0,29.0,57.0,1500.0,11.0,3.1,1017.6,-6.3,0.0,10.0,1.5,Dingling
24396,24396,24396,24397,2015,12,12,12,110.0,152.0,35.0,85.0,2800.0,6.0,3.2,1016.9,-6.2,0.0,11.0,1.5,Dingling
24397,24397,24397,24398,2015,12,12,13,141.0,186.0,36.0,100.0,3200.0,4.0,4.3,1015.9,-6.0,0.0,9.0,0.9,Dingling
24398,24398,24398,24399,2015,12,12,14,125.0,159.0,39.0,95.0,2700.0,7.0,5.5,1015.4,-6.4,0.0,10.0,1.6,Dingling
24399,24399,24399,24400,2015,12,12,15,116.0,140.0,35.0,91.0,2300.0,7.0,5.2,1015.0,-5.8,0.0,10.0,1.3,Dingling
24400,24400,24400,24401,2015,12,12,16,106.0,128.0,29.0,88.0,2000.0,5.0,4.6,1015.1,-6.6,0.0,6.0,1.3,Dingling
24401,24401,24401,24402,2015,12,12,17,93.0,108.0,20.0,81.0,1700.0,2.0,3.5,1015.5,-6.5,0.0,4.0,1.1,Dingling
24402,24402,24402,24403,2015,12,12,18,89.0,100.0,12.0,74.0,1700.0,2.0,2.0,1015.9,-5.9,0.0,15.0,1.2,Dingling
24403,24403,24403,24404,2015,12,12,19,99.0,107.0,13.0,75.0,1900.0,2.0,1.4,1016.4,-5.7,0.0,14.0,1.2,Dingling
